,Aasu_Wx,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
3471,2016-09-17 16:30:00,,,,,,379,97.7,77.8,0,72,5,0,77.1,
3472,2016-09-17 16:45:00,,,,,,225,98.2,77.3,0,96,8,0,76.7,
3473,2016-09-17 17:00:00,,,,,,224,97.7,77.4,0,84,0,0,76.7,
3474,2016-09-17 17:15:00,,,,,,181,97.7,77.5,0,84,7,0,76.8,
3475,2016-09-17 17:30:00,,,,,,93,99.3,76.6,0,101,7,1,76.4,
3476,2016-09-17 17:45:00,,,,,,51,99.5,75.8,0,90,9,0,75.6,
3477,2016-09-17 18:00:00,,,,,,13,100,75.5,0,136,8,0,75.5,
3478,2016-09-17 18:15:00,,,,,,3,100,75.4,0,111,6,0,75.4,
3479,2016-09-17 18:30:00,,,,,,0,100,75.3,0.02,115,9,0,75.3,
3480,2016-09-17 18:45:00,,,,,,0,100,75,0.02,98,6,0,75,
3481,2016-09-17 19:00:00,,,,,,0,100,75,0,83,9,0,75,
3482,2016-09-17 19:15:00,,,,,,0,100,74.3,0,94,5,0,74.3,
3483,2016-09-17 19:30:00,,,,,,0,100,73.9,0,86,0,0,73.9,
3484,2016-09-17 19:45:00,,,,,,0,100,74.1,0,77,3,0,74.1,
3485,2016-09-17 20:00:00,,,,,,0,100,74.3,0,81,4,0,74.3,
3486,2016-09-17 20:15:00,,,,,,0,99.7,74.5,0,86,7,0,74.4,
3487,2016-09-17 20:30:00,,,,,,0,99.5,74.6,0,81,2,0,74.4,
3488,2016-09-17 20:45:00,,,,,,0,99.7,74.5,0,84,3,0,74.4,
3489,2016-09-17 21:00:00,,,,,,0,99.8,74.6,0,98,4,0,74.5,
3490,2016-09-17 21:15:00,,,,,,0,99.8,74.7,0,86,2,0,74.6,
3491,2016-09-17 21:30:00,,,,,,0,99.9,74.9,0,62,3,0,74.9,
3492,2016-09-17 21:45:00,,,,,,0,99.9,74.9,0,98,3,0,74.9,
3493,2016-09-17 22:00:00,,,,,,0,99.8,74.7,0,115,3,0,74.6,
3494,2016-09-17 22:15:00,,,,,,0,99.6,74.7,0,101,8,0,74.6,
3495,2016-09-17 22:30:00,,,,,,0,99.5,74.7,0,120,4,0,74.5,
3496,2016-09-17 22:45:00,,,,,,0,99.5,74.7,0,114,4,0,74.5,
3497,2016-09-17 23:00:00,,,,,,0,99.6,74.8,0,117,7,0,74.7,
3498,2016-09-17 23:15:00,,,,,,0,99.7,75,0,111,1,0,74.9,
3499,2016-09-17 23:30:00,,,,,,0,99.8,75,0,105,3,0,74.9,
3500,2016-09-17 23:45:00,,,,,,0,100,75,0,118,3,0,75,
3501,2016-09-18 00:00:00,,,,,,0,100,75.1,0,149,1,0,75.1,
3502,2016-09-18 00:15:00,,,,,,0,100,75.1,0,117,2,0,75.1,
3503,2016-09-18 00:30:00,,,,,,0,100,75,0,77,3,0,75,
3504,2016-09-18 00:45:00,,,,,,0,100,74.7,0,127,4,0,74.7,
3505,2016-09-18 01:00:00,,,,,,0,100,74.8,0.01,111,8,0,74.8,
3506,2016-09-18 01:15:00,,,,,,0,100,74.9,0,146,6,0,74.9,
3507,2016-09-18 01:30:00,,,,,,0,100,75,0,155,3,0,75,
3508,2016-09-18 01:45:00,,,,,,0,100,74.9,0,129,2,0,74.9,
3509,2016-09-18 02:00:00,,,,,,0,100,74.7,0,132,7,0,74.7,
3510,2016-09-18 02:15:00,,,,,,0,100,74.7,0,160,5,1,74.7,
3511,2016-09-18 02:30:00,,,,,,0,100,74.7,0,148,4,0,74.7,
3512,2016-09-18 02:45:00,,,,,,0,100,74.7,0,117,7,0,74.7,
3513,2016-09-18 03:00:00,,,,,,0,100,74.5,0,151,4,0,74.5,
3514,2016-09-18 03:15:00,,,,,,0,100,74.3,0,114,11,0,74.3,
3515,2016-09-18 03:30:00,,,,,,0,100,73.4,0,105,5,0,73.4,
3516,2016-09-18 03:45:00,,,,,,0,99.5,73.2,0,79,1,0,73,
3517,2016-09-18 04:00:00,,,,,,0,99.4,73.5,0,97,1,0,73.3,
3518,2016-09-18 04:15:00,,,,,,0,99.5,73.9,0,97,4,0,73.7,
3519,2016-09-18 04:30:00,,,,,,0,99.9,74,0,80,5,0,74,
3520,2016-09-18 04:45:00,,,,,,0,100,74.2,0,93,5,0,74.2,
3521,2016-09-18 05:00:00,,,,,,0,100,74.5,0,105,5,0,74.5,
3522,2016-09-18 05:15:00,,,,,,0,100,74.1,0,107,7,0,74.1,
3523,2016-09-18 05:30:00,,,,,,0,100,73.8,0,94,0,0,73.8,
3524,2016-09-18 05:45:00,,,,,,0,100,73.8,0,100,9,0,73.8,
3525,2016-09-18 06:00:00,,,,,,0,100,73.5,0,93,11,0,73.5,
3526,2016-09-18 06:15:00,,,,,,2,99.8,73.5,0,104,0,0,73.4,
3527,2016-09-18 06:30:00,,,,,,21,99.8,73.6,0,101,4,0,73.5,
3528,2016-09-18 06:45:00,,,,,,46,100,73.9,0,80,3,0,73.9,
3529,2016-09-18 07:00:00,,,,,,57,100,74.3,0,80,4,0,74.3,
3530,2016-09-18 07:15:00,,,,,,86,100,74.5,0,88,0,0,74.5,
3531,2016-09-18 07:30:00,,,,,,78,100,74.6,0,87,0,0,74.6,
3532,2016-09-18 07:45:00,,,,,,86,100,75,0,84,0,0,75,
3533,2016-09-18 08:00:00,,,,,,92,100,75,0,87,0,0,75,
3534,2016-09-18 08:15:00,,,,,,176,100,75.3,0,111,0,0,75.3,
3535,2016-09-18 08:30:00,,,,,,233,98.8,76,0,160,0,0,75.6,
3536,2016-09-18 08:45:00,,,,,,297,96.4,77.1,0,80,3,0,76,
3537,2016-09-18 09:00:00,,,,,,499,95.3,77.7,0,80,5,0,76.2,
3538,2016-09-18 09:15:00,,,,,,330,95,77.6,0,76,6,0,76,
3539,2016-09-18 09:30:00,,,,,,283,94.6,77.3,0,77,6,0,75.6,
3540,2016-09-18 09:45:00,,,,,,330,92.8,77.2,0,67,5,0,74.9,
3541,2016-09-18 10:00:00,,,,,,378,90.4,77.6,0,48,2,0,74.6,
3542,2016-09-18 10:15:00,,,,,,568,91,78.2,0,80,2,0,75.3,
3543,2016-09-18 10:30:00,,,,,,716,88.3,79,0,81,6,0,75.3,
3544,2016-09-18 10:45:00,,,,,,832,86.5,79.7,0,103,4,0,75.3,
3545,2016-09-18 11:00:00,,,,,,840,84.3,80.4,0,83,7,0,75.3,
3546,2016-09-18 11:15:00,,,,,,1082,84.3,81.5,0,79,6,0,76.4,
3547,2016-09-18 11:30:00,,,,,,933,83.3,82,0,60,7,0,76.5,
3548,2016-09-18 11:45:00,,,,,,870,83.3,80.9,0,64,6,0,75.4,
3549,2016-09-18 12:00:00,,,,,,882,83.7,81.7,0,79,5,0,76.4,
3550,2016-09-18 12:15:00,,,,,,1124,84.5,82,0,55,0,0,76.9,
3551,2016-09-18 12:30:00,,,,,,954,82.8,83.5,0,57,5,0,77.8,
3552,2016-09-18 12:45:00,,,,,,837,84.6,82.4,0,26,2,0,77.4,
3553,2016-09-18 13:00:00,,,,,,764,84.8,81.9,0,76,1,0,76.9,
3554,2016-09-18 13:15:00,,,,,,974,83.5,83.2,0,79,3,0,77.8,
3555,2016-09-18 13:30:00,,,,,,1023,83.2,83,0,36,4,0,77.5,
3556,2016-09-18 13:45:00,,,,,,943,82.1,83.4,0,57,4,0,77.5,
3557,2016-09-18 14:00:00,,,,,,852,83.1,83.7,0,40,2,0,78.1,
3558,2016-09-18 14:15:00,,,,,,976,81.7,83.7,0,52,2,0,77.6,
3559,2016-09-18 14:30:00,,,,,,936,81.2,84.5,0,16,4,0,78.2,
3560,2016-09-18 14:45:00,,,,,,804,83.8,83.6,0,144,4,0,78.3,
3561,2016-09-18 15:00:00,,,,,,483,85.7,81.8,0,81,2,0,77.1,
3562,2016-09-18 15:15:00,,,,,,236,86.1,81.4,0,57,0,0,76.9,
3563,2016-09-18 15:30:00,,,,,,151,87.9,80.3,0,151,0,0,76.4,
3564,2016-09-18 15:45:00,,,,,,189,89,79.5,0,121,1,0,76,
3565,2016-09-18 16:00:00,,,,,,109,89.3,79.1,0,127,7,0,75.7,
3566,2016-09-18 16:15:00,,,,,,72,90.8,78.2,0,121,4,0,75.3,
3567,2016-09-18 16:30:00,,,,,,67,92.2,77.4,0,132,5,0,74.9,
3568,2016-09-18 16:45:00,,,,,,112,92.6,77.3,0,115,0,0,75,
3569,2016-09-18 17:00:00,,,,,,104,93,77.5,0,112,5,0,75.3,
3570,2016-09-18 17:15:00,,,,,,82,94.4,77.5,0,139,3,0,75.7,
3571,2016-09-18 17:30:00,,,,,,129,93.7,77.7,0,112,3,0,75.7,
3572,2016-09-18 17:45:00,,,,,,101,95.2,77.8,0,114,7,0,76.3,
3573,2016-09-18 18:00:00,,,,,,30,95.4,76.8,0,115,2,0,75.4,
3574,2016-09-18 18:15:00,,,,,,17,96.9,76.4,0,120,2,0,75.4,
3575,2016-09-18 18:30:00,,,,,,0,97.2,75.8,0,114,4,0,74.9,
3576,2016-09-18 18:45:00,,,,,,0,97.3,75.5,0,127,1,0,74.7,
3577,2016-09-18 19:00:00,,,,,,0,97.6,75.2,0,107,3,0,74.5,
3578,2016-09-18 19:15:00,,,,,,0,98.1,75.1,0,125,0,0,74.5,
3579,2016-09-18 19:30:00,,,,,,0,98.6,75.1,0,115,3,0,74.7,
3580,2016-09-18 19:45:00,,,,,,0,98.8,75.1,0,115,0,0,74.7,
3581,2016-09-18 20:00:00,,,,,,0,99.1,75.3,0,88,4,0,75,
3582,2016-09-18 20:15:00,,,,,,0,99.5,75.2,0,104,0,0,75,
3583,2016-09-18 20:30:00,,,,,,0,99.5,75.1,0,108,0,0,74.9,
3584,2016-09-18 20:45:00,,,,,,0,99.6,75.1,0,132,1,0,75,
3585,2016-09-18 21:00:00,,,,,,0,99.8,75.2,0,83,0,0,75.1,
3586,2016-09-18 21:15:00,,,,,,0,99.9,75.5,0,120,2,0,75.5,
3587,2016-09-18 21:30:00,,,,,,0,99.8,75.4,0,103,0,0,75.3,
3588,2016-09-18 21:45:00,,,,,,0,99.7,75.4,0,81,0,0,75.3,
3589,2016-09-18 22:00:00,,,,,,0,99.5,75.4,0,83,0,0,75.2,
3590,2016-09-18 22:15:00,,,,,,0,99.5,75.5,0,107,3,0,75.3,"* Time gap, batterys prematurely died, power consumption problem"
3591,2016-09-19 15:45:00,,,,,,0,72.1,80.8,0,358,0,0,71.2,
3592,2016-09-19 16:00:00,,,,,,0,69.5,81.6,0,358,0,0,70.9,* Station in office for repair at these times
3593,2016-09-19 16:15:00,,,,,,0,65.4,81.6,0.02,358,0,0,69.1,
3594,2016-09-19 16:30:00,,,,,,0,67.3,81.5,0,358,0,0,69.9,
3595,2016-09-19 16:45:00,,,,,,0,68.7,82.1,0,358,0,0,71,
3596,2016-09-19 17:00:00,,,,,,0,69.1,82.7,0,358,0,0,71.8,
3597,2016-09-19 17:15:00,,,,,,0,69.8,83.1,0,358,0,0,72.5,
3598,2016-09-19 17:30:00,,,,,,0,70.6,83.4,0,358,0,0,73.1,
3599,2016-09-19 17:45:00,,,,,,0,71.5,83.6,0,358,0,0,73.6,
3600,2016-09-19 18:00:00,,,,,,0,71.6,83.7,0,358,0,0,73.8,
3601,2016-09-19 18:15:00,,,,,,0,71.7,83.8,0,358,0,0,73.9,
3602,2016-09-19 18:30:00,,,,,,0,72.5,83.9,0,358,0,0,74.3,
3603,2016-09-19 18:45:00,,,,,,0,72.8,84,0,358,0,0,74.5,
3604,2016-09-19 19:00:00,,,,,,0,73,83.9,0,358,0,0,74.5,
3605,2016-09-19 19:15:00,,,,,,0,73.4,83.9,0,358,0,0,74.7,
3606,2016-09-19 19:30:00,,,,,,0,73.7,83.9,0,358,0,0,74.8,
3607,2016-09-19 19:45:00,,,,,,0,74,83.9,0,358,0,0,74.9,
3608,2016-09-19 20:00:00,,,,,,0,74.2,83.8,0,358,0,0,74.9,
3609,2016-09-19 20:15:00,,,,,,0,74.8,83.8,0,358,0,0,75.1,
3610,2016-09-19 20:30:00,,,,,,0,75.1,83.8,0,358,0,0,75.3,
3611,2016-09-19 20:45:00,,,,,,0,75.3,83.7,0,358,0,0,75.2,
3612,2016-09-19 21:00:00,,,,,,0,75.8,83.7,0,358,0,0,75.4,
3613,2016-09-19 21:15:00,,,,,,0,76.2,83.6,0,358,0,0,75.5,
3614,2016-09-19 21:30:00,,,,,,0,76.3,83.6,0,358,0,0,75.5,
3615,2016-09-19 21:45:00,,,,,,0,76.8,83.5,0,358,0,0,75.6,
3616,2016-09-19 22:00:00,,,,,,0,77.2,83.5,0,358,0,0,75.8,
3617,2016-09-19 22:15:00,,,,,,0,77.4,83.4,0,358,0,0,75.7,
3618,2016-09-19 22:30:00,,,,,,0,77.8,83.4,0,358,0,0,75.9,
3619,2016-09-19 22:45:00,,,,,,0,78.1,83.4,0,358,0,0,76,
3620,2016-09-19 23:00:00,,,,,,0,78.5,83.4,0,358,0,0,76.2,
3621,2016-09-19 23:15:00,,,,,,0,79,83.4,0,358,0,0,76.3,
3622,2016-09-19 23:30:00,,,,,,0,79.6,83.4,0,358,0,0,76.6,
3623,2016-09-19 23:45:00,,,,,,0,79.9,83.4,0,358,0,0,76.7,
3624,2016-09-20 00:00:00,,,,,,0,80.1,83.2,0,358,0,0,76.5,
3625,2016-09-20 00:15:00,,,,,,0,80.3,83,0,358,0,0,76.4,
3626,2016-09-20 00:30:00,,,,,,0,80.4,83,0,358,0,0,76.5,
3627,2016-09-20 00:45:00,,,,,,0,80.9,82.9,0,358,0,0,76.5,
3628,2016-09-20 01:00:00,,,,,,0,81.1,82.8,0,358,0,0,76.5,
3629,2016-09-20 01:15:00,,,,,,0,81.2,82.6,0,358,0,0,76.4,
3630,2016-09-20 01:30:00,,,,,,0,81.3,82.5,0,358,0,0,76.3,
3631,2016-09-20 01:45:00,,,,,,0,81.3,82.4,0,358,0,0,76.2,
3632,2016-09-20 02:00:00,,,,,,0,81.4,82.3,0,358,0,0,76.1,
3633,2016-09-20 02:15:00,,,,,,0,81.4,82.3,0,358,0,0,76.1,
3634,2016-09-20 02:30:00,,,,,,0,81.5,82.2,0,358,0,0,76.1,
3635,2016-09-20 02:45:00,,,,,,0,81.5,82.1,0,358,0,0,76,
3636,2016-09-20 03:00:00,,,,,,0,81.5,82,0,358,0,0,75.9,
3637,2016-09-20 03:15:00,,,,,,0,81.6,81.9,0,358,0,0,75.8,
3638,2016-09-20 03:30:00,,,,,,0,81.6,81.8,0,358,0,0,75.7,
3639,2016-09-20 03:45:00,,,,,,0,81.7,81.7,0,358,0,0,75.7,
3640,2016-09-20 04:00:00,,,,,,0,81.7,81.6,0,358,0,0,75.6,
3641,2016-09-20 04:15:00,,,,,,0,81.8,81.6,0,358,0,0,75.6,
3642,2016-09-20 04:30:00,,,,,,0,81.8,81.5,0,358,0,0,75.5,
3643,2016-09-20 04:45:00,,,,,,0,81.9,81.4,0,358,0,0,75.4,
3644,2016-09-20 05:00:00,,,,,,0,82.1,81.4,0,358,0,0,75.5,
3645,2016-09-20 05:15:00,,,,,,0,82.2,81.3,0,358,0,0,75.4,
3646,2016-09-20 05:30:00,,,,,,0,82.4,81.3,0,358,0,0,75.5,
3647,2016-09-20 05:45:00,,,,,,0,82.6,81.3,0,358,0,0,75.6,
3648,2016-09-20 06:00:00,,,,,,0,82.7,81.2,0,358,0,0,75.5,
3649,2016-09-20 06:15:00,,,,,,0,82.8,81,0,358,0,0,75.4,
3650,2016-09-20 06:30:00,,,,,,0,82.9,81,0,358,0,0,75.4,
3651,2016-09-20 06:45:00,,,,,,0,82.9,80.9,0,358,0,0,75.3,
3652,2016-09-20 07:00:00,,,,,,0,83,80.9,0,358,0,0,75.3,
3653,2016-09-20 07:15:00,,,,,,0,83,80.8,0,358,0,0,75.2,
3654,2016-09-20 07:30:00,,,,,,0,82.7,80.8,0,358,0,0,75.1,
3655,2016-09-20 07:45:00,,,,,,0,78.7,80.5,0,358,0,0,73.4,
3656,2016-09-20 08:00:00,,,,,,0,73.5,78.8,0,358,0,0,69.8,
3657,2016-09-20 08:15:00,,,,,,0,73.1,77.8,0,358,0,0,68.7,
3658,2016-09-20 08:30:00,,,,,,0,71.8,77.4,0,358,0,0,67.8,
3659,2016-09-20 08:45:00,,,,,,0,71.1,77.1,0,358,0,0,67.2,
3660,2016-09-20 09:00:00,,,,,,0,71.3,76.7,0,358,0,0,66.9,
3661,2016-09-20 09:15:00,,,,,,0,70.6,76.3,0,358,0,0,66.2,
3662,2016-09-20 09:30:00,,,,,,0,70,76,0,358,0,0,65.7,
3663,2016-09-20 09:45:00,,,,,,0,70.2,75.7,0,358,0,0,65.5,
3664,2016-09-20 10:00:00,,,,,,0,69.9,75.6,0,358,0,0,65.3,
3665,2016-09-20 10:15:00,,,,,,0,69.9,75.4,0,358,0,0,65.1,
3666,2016-09-20 10:30:00,,,,,,0,69.6,75.3,0,358,0,0,64.9,
3667,2016-09-20 10:45:00,,,,,,0,68.9,75.2,0,358,0,0,64.5,
3668,2016-09-20 11:00:00,,,,,,0,70.2,75.1,0,358,0,0,64.9,
3669,2016-09-20 11:15:00,,,,,,0,69.8,75.1,0,358,0,0,64.8,
3670,2016-09-20 11:30:00,,,,,,0,70.6,75,0,358,0,0,65,
3671,2016-09-20 11:45:00,,,,,,0,71,74.9,0,358,0,0,65.1,
3672,2016-09-20 12:00:00,,,,,,0,70.1,74.8,0,358,0,0,64.6,
3673,2016-09-20 12:15:00,,,,,,0,69.5,74.6,0,358,0,0,64.2,
3674,2016-09-20 12:30:00,,,,,,0,71.2,74.6,0,358,0,0,64.8,
3675,2016-09-20 12:45:00,,,,,,0,70.1,74.6,0,358,0,0,64.4,
3676,2016-09-20 13:00:00,,,,,,0,69.2,74.5,0,358,0,0,63.9,
3677,2016-09-20 13:15:00,,,,,,0,69.2,74.6,0,358,0,0,64,
3678,2016-09-20 13:30:00,,,,,,0,68.6,74.6,0,358,0,0,63.8,
3679,2016-09-20 13:45:00,,,,,,0,68,74.6,0,358,0,0,63.5,
3680,2016-09-20 14:00:00,,,,,,1,77.1,75,0.03,275,0,0,67.5,
3681,2016-09-20 14:15:00,,,,,,11,55.6,80,0,148,0,0,62.9,
3682,2016-09-20 14:30:00,,,,,,23,53,75.8,0,103,5,0,57.6,
3683,2016-09-20 14:45:00,,,,,,5,52.3,71.8,0,192,2,0,53.5,
3684,2016-09-20 15:00:00,,,,,,7,72.2,71.5,0.02,165,2,0,62.2,
3685,2016-09-20 15:15:00,,,,,,9,51.4,81.2,0.04,163,0,0,61.7,
3686,2016-09-20 15:30:00,,,,,,12,44.5,80.2,0.02,127,0,0,56.6,
3687,2016-09-20 15:45:00,,,,,,2,65.5,76.4,0.02,193,0,0,64.2,
3688,2016-09-20 16:00:00,,,,,,38,63.3,79,0.03,88,0,0,65.7,
3689,2016-09-20 16:15:00,,,,,,0,65.2,78.4,0,132,0,0,66,
3690,2016-09-20 16:30:00,,,,,,0,68.3,78.1,0,132,0,0,67,
3691,2016-09-20 16:45:00,,,,,,0,70.5,78.7,0,132,0,0,68.5,
3692,2016-09-20 17:00:00,,,,,,0,71.4,79.3,0,132,0,0,69.5,
3693,2016-09-20 17:15:00,,,,,,0,71.9,79.9,0,132,0,0,70.2,
3694,2016-09-20 17:30:00,,,,,,0,72.3,80.6,0,132,0,0,71.1,
3695,2016-09-20 17:45:00,,,,,,0,72.7,81.1,0,132,0,0,71.7,
3696,2016-09-20 18:00:00,,,,,,0,72.8,81.6,0,132,0,0,72.2,
3697,2016-09-20 18:15:00,,,,,,0,73.2,82,0,132,0,0,72.8,
3698,2016-09-20 18:30:00,,,,,,0,72.8,82.3,0,132,0,0,72.9,
3699,2016-09-20 18:45:00,,,,,,0,72.7,82.6,0,132,0,0,73.2,
3700,2016-09-20 19:00:00,,,,,,0,72.7,82.8,0,132,0,0,73.4,
3701,2016-09-20 19:15:00,,,,,,0,72.7,82.9,0,132,0,0,73.4,
3702,2016-09-20 19:30:00,,,,,,0,72.7,83,0,132,0,0,73.5,
3703,2016-09-20 19:45:00,,,,,,0,72.7,83,0,132,0,0,73.5,
3704,2016-09-20 20:00:00,,,,,,0,72.5,83.1,0,132,0,0,73.6,
3705,2016-09-20 20:15:00,,,,,,0,72.6,83.1,0,132,0,0,73.6,
3706,2016-09-20 20:30:00,,,,,,0,72.9,83.1,0,132,0,0,73.7,
3707,2016-09-20 20:45:00,,,,,,0,73.1,83.1,0,132,0,0,73.8,
3708,2016-09-20 21:00:00,,,,,,0,73.4,83.1,0,132,0,0,73.9,
3709,2016-09-20 21:15:00,,,,,,0,73.5,83,0,132,0,0,73.9,
3710,2016-09-20 21:30:00,,,,,,0,73.7,83,0,132,0,0,73.9,
3711,2016-09-20 21:45:00,,,,,,0,74,83,0,132,0,0,74.1,
3712,2016-09-20 22:00:00,,,,,,0,74.1,82.9,0,132,0,0,74,
3713,2016-09-20 22:15:00,,,,,,0,74.2,82.8,0,132,0,0,73.9,
3714,2016-09-20 22:30:00,,,,,,0,74.4,82.8,0,132,0,0,74,
3715,2016-09-20 22:45:00,,,,,,0,74.7,82.7,0,132,0,0,74,
3716,2016-09-20 23:00:00,,,,,,0,75.1,82.7,0,132,0,0,74.2,
3717,2016-09-20 23:15:00,,,,,,0,75.4,82.6,0,132,0,0,74.2,
3718,2016-09-20 23:30:00,,,,,,0,75.5,82.5,0,132,0,0,74.2,
3719,2016-09-20 23:45:00,,,,,,0,75.6,82.4,0,132,0,0,74.1,
3720,2016-09-21 00:00:00,,,,,,0,75.6,82.4,0,132,0,0,74.1,
3721,2016-09-21 00:15:00,,,,,,0,75.8,82.3,0,132,0,0,74.1,
3722,2016-09-21 00:30:00,,,,,,0,76,82.3,0,132,0,0,74.2,
3723,2016-09-21 00:45:00,,,,,,0,76.2,82.2,0,132,0,0,74.1,
3724,2016-09-21 01:00:00,,,,,,0,76.3,82.1,0,132,0,0,74.1,
3725,2016-09-21 01:15:00,,,,,,0,76.4,82,0,132,0,0,74,
3726,2016-09-21 01:30:00,,,,,,0,76.5,82,0,132,0,0,74,
3727,2016-09-21 01:45:00,,,,,,0,76.8,81.9,0,132,0,0,74.1,
3728,2016-09-21 02:00:00,,,,,,0,76.9,81.9,0,132,0,0,74.1,
3729,2016-09-21 02:15:00,,,,,,0,77,81.8,0,132,0,0,74,
3730,2016-09-21 02:30:00,,,,,,0,77.1,81.7,0,132,0,0,74,
3731,2016-09-21 02:45:00,,,,,,0,77.7,81.7,0,132,0,0,74.2,
3732,2016-09-21 03:00:00,,,,,,0,77.9,81.6,0,132,0,0,74.2,
3733,2016-09-21 03:15:00,,,,,,0,78,81.6,0,132,0,0,74.2,
3734,2016-09-21 03:30:00,,,,,,0,78.1,81.5,0,132,0,0,74.2,
3735,2016-09-21 03:45:00,,,,,,0,78.3,81.5,0,132,0,0,74.2,
3736,2016-09-21 04:00:00,,,,,,0,78.4,81.4,0,132,0,0,74.2,
3737,2016-09-21 04:15:00,,,,,,0,78.6,81.3,0,132,0,0,74.1,
3738,2016-09-21 04:30:00,,,,,,0,78.8,81.3,0,132,0,0,74.2,
3739,2016-09-21 04:45:00,,,,,,0,79,81.3,0,132,0,0,74.3,
3740,2016-09-21 05:00:00,,,,,,0,79.1,81.2,0,132,0,0,74.2,
3741,2016-09-21 05:15:00,,,,,,0,79.2,81.2,0,132,0,0,74.3,
3742,2016-09-21 05:30:00,,,,,,0,79.3,81.1,0,132,0,0,74.2,
3743,2016-09-21 05:45:00,,,,,,0,79.4,81.1,0,132,0,0,74.2,
3744,2016-09-21 06:00:00,,,,,,0,79.5,81,0,132,0,0,74.2,
3745,2016-09-21 06:15:00,,,,,,0,79.6,80.9,0,132,0,0,74.1,
3746,2016-09-21 06:30:00,,,,,,0,79.7,80.9,0,132,0,0,74.2,
3747,2016-09-21 06:45:00,,,,,,0,79.9,80.9,0,132,0,0,74.2,
3748,2016-09-21 07:00:00,,,,,,0,80,80.8,0,132,0,0,74.2,
3749,2016-09-21 07:15:00,,,,,,0,80.1,80.8,0,132,0,0,74.2,
3750,2016-09-21 07:30:00,,,,,,10,79.3,80.6,0.02,197,0,0,73.7,
3751,2016-09-21 07:45:00,,,,,,4,70.9,79.2,0.01,331,0,0,69.2,
3752,2016-09-21 08:00:00,,,,,,32,80.4,79.7,0,312,0,0,73.2,
3753,2016-09-21 08:15:00,,,,,,32,80,81.2,0,182,0,0,74.6,
3754,2016-09-21 08:30:00,,,,,,40,77.8,83.2,0.04,124,6,0,75.7,
3755,2016-09-21 08:45:00,,,,,,180,83.6,80.2,0.09,45,3,0,74.8,
3756,2016-09-21 09:00:00,,,,,,378,87.1,78.9,0.01,351,4,0,74.8,
3757,2016-09-21 09:15:00,,,,,,493,86.8,78.6,0,76,5,0,74.4,
3758,2016-09-21 09:30:00,,,,,,687,86.8,79.4,0,293,7,0,75.1,
3759,2016-09-21 09:45:00,,,,,,650,86.1,80,0,247,4,0,75.5,
3760,2016-09-21 10:00:00,,,,,,905,85,80.7,0,18,4,0,75.8,
3761,2016-09-21 10:15:00,,,,,,847,83.1,81.6,0,42,4,0,76,
3762,2016-09-21 10:30:00,,,,,,858,84.7,81.4,0,32,4,0,76.4,
3763,2016-09-21 10:45:00,,,,,,921,85.4,81.3,0,221,5,0,76.5,
3764,2016-09-21 11:00:00,,,,,,962,85,82.3,0,331,7,0,77.4,
3765,2016-09-21 11:15:00,,,,,,803,84.8,82,0,228,2,0,77,
3766,2016-09-21 11:30:00,,,,,,889,85.9,81.6,0,317,4,0,77,
3767,2016-09-21 11:45:00,,,,,,869,85.7,82.1,0,134,4,0,77.4,
3768,2016-09-21 12:00:00,,,,,,774,87.2,81.3,0,168,6,0,77.2,
3769,2016-09-21 12:15:00,,,,,,546,88.3,80,0,241,0,0,76.2,
3770,2016-09-21 12:30:00,,,,,,567,88,80.7,0,25,4,0,76.8,
3771,2016-09-21 12:45:00,,,,,,589,89.6,80.4,0,38,5,0,77.1,
3772,2016-09-21 13:00:00,,,,,,1077,86.5,82.1,0,129,4,0,77.7,
3773,2016-09-21 13:15:00,,,,,,1030,84.9,82.8,0,139,4,0,77.8,
3774,2016-09-21 13:30:00,,,,,,941,83.3,82.5,0,309,6,0,77,
3775,2016-09-21 13:45:00,,,,,,529,86.5,81.1,0,327,7,0,76.7,
3776,2016-09-21 14:00:00,,,,,,782,85.7,81.1,0,217,3,0,76.5,
3777,2016-09-21 14:15:00,,,,,,550,86,81.6,0,242,2,0,77,
3778,2016-09-21 14:30:00,,,,,,662,86.6,80.7,0,213,4,0,76.4,
3779,2016-09-21 14:45:00,,,,,,793,83.6,82,0,264,6,0,76.6,
3780,2016-09-21 15:00:00,,,,,,831,85.2,81.7,0,210,5,0,76.9,
3781,2016-09-21 15:15:00,,,,,,467,85,82,0,296,6,0,77.1,
3782,2016-09-21 15:30:00,,,,,,239,87.7,79.9,0,340,4,0,75.9,
3783,2016-09-21 15:45:00,,,,,,397,86.2,80.6,0,264,0,0,76.1,
3784,2016-09-21 16:00:00,,,,,,344,87.8,80.2,0,258,1,0,76.3,
3785,2016-09-21 16:15:00,,,,,,147,89.8,78.9,0,223,0,0,75.6,
3786,2016-09-21 16:30:00,,,,,,378,89.9,78.5,0,208,0,0,75.3,
3787,2016-09-21 16:45:00,,,,,,318,87.7,79.9,0,207,3,0,75.9,
3788,2016-09-21 17:00:00,,,,,,160,90.7,78.4,0,232,0,0,75.4,
3789,2016-09-21 17:15:00,,,,,,103,92.2,78,0,227,0,0,75.5,
