Afono WX,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
2018-04-23 19:45:00,23263,13.1,25.47,77.39,99.8,0,0.177,159.7,0.007,0.001,5.364067e-07
2018-04-23 20:00:00,23264,13.09,25.36,77.32,99.6,0,0,0,0,0.001,5.364066e-07
2018-04-23 20:15:00,23265,13.09,25.28,77.26,99.5,0,0.644,156.1,1.875,0,0
2018-04-23 20:30:00,23266,13.08,25.22,77.43,99.7,0,0.111,156,0.011,0.001,8.582506e-07
2018-04-23 20:45:00,23267,13.08,25.18,77.66,99.6,0,0.12,157.9,2.734,0.001,5.364066e-07
2018-04-23 21:00:00,23268,13.07,25.18,77.71,99.4,0,0.142,171.1,1.217,0.001,6.43688e-07
2018-04-23 21:15:00,23269,13.07,25.19,77.84,98.8,0,0.617,186.3,17.44,0.001,7.509693e-07
2018-04-23 21:30:00,23270,13.07,25.22,77.99,99.1,0,0.622,163.6,7.273,0.002,1.823783e-06
2018-04-23 21:45:00,23271,13.07,25.25,78.15,98.7,0,0.546,185.8,8.82,0.001,5.364066e-07
2018-04-23 22:00:00,23272,13.06,25.3,78.12,96.5,0,1.721,165,4.729,0.001,1.072813e-06
2018-04-23 22:15:00,23273,13.06,25.46,78.81,96.7,0,2.459,160.1,13.38,0,2.145627e-07
2018-04-23 22:30:00,23274,13.06,25.48,78.04,98.4,0.01,2.256,165.1,9.45,0.001,1.072813e-06
2018-04-23 22:45:00,23275,13.06,25.4,77.16,99.4,0,1.286,159.6,6.165,0.003,2.896596e-06
2018-04-23 23:00:00,23276,13.05,25.17,77.1,100,0,1.151,168.4,11.85,0.002,1.931064e-06
2018-04-23 23:15:00,23277,13.05,25,77.33,100,0,1.138,168.5,17.38,0.001,7.509693e-07
2018-04-23 23:30:00,23278,13.05,25,77.08,100,0,0.999,161.5,4.977,0.001,9.65532e-07
2018-04-23 23:45:00,23279,13.05,24.92,77.1,100,0,0.235,172.8,2.094,0,4.291253e-07
2018-04-24 00:00:00,23280,13.05,24.99,77.59,99.1,0.02,1.01,160.9,11.27,0.005,4.505816e-06
2018-04-24 00:15:00,23281,13.05,25.06,77.64,99.6,0,0.406,172.3,10.36,0.003,2.360189e-06
2018-04-24 00:30:00,23282,13.04,25.09,77.38,98.4,0.17,1.929,158.7,31.49,0.004,3.862128e-06
2018-04-24 00:45:00,23283,13.04,25.04,76.69,99.4,0.04,0,0,0,0.003,2.360189e-06
2018-04-24 01:00:00,23284,13.04,24.83,76.56,100,0,0.651,176,11.32,0.001,6.43688e-07
2018-04-24 01:15:00,23285,13.04,24.7,76.97,100,0,0.454,191.7,33.48,0.001,9.65532e-07
2018-04-24 01:30:00,23286,13.04,24.77,77.19,100,0,0.719,171.9,6.578,0.002,2.038345e-06
2018-04-24 01:45:00,23287,13.04,24.88,77.36,100,0,0.295,184.6,6.036,0.002,2.038345e-06
2018-04-24 02:00:00,23288,13.04,24.94,77.37,100,0,0.075,173.6,0,0,1.072813e-07
2018-04-24 02:15:00,23289,13.04,24.96,77.41,100,0,0.557,197.7,36.28,0.006,5.149504e-06
2018-04-24 02:30:00,23290,13.04,25.05,77.61,99.9,0,0.67,190,33.95,0.005,4.720378e-06
2018-04-24 02:45:00,23291,13.04,25.07,77.44,100,0,0.197,150.9,1.181,0.004,3.21844e-06
2018-04-24 03:00:00,23292,13.04,25.02,76.71,99.7,0,1.527,153.6,27.69,0.003,3.111159e-06
2018-04-24 03:15:00,23293,13.03,24.82,76.65,99.5,0,1.083,184.1,20.62,0.003,2.682033e-06
2018-04-24 03:30:00,23294,13.03,24.64,76.96,98.8,0,2.014,178.2,39.69,0.003,2.360189e-06
2018-04-24 03:45:00,23295,13.03,24.69,77.53,99,0,0.755,187.9,30.79,0.004,3.540284e-06
2018-04-24 04:00:00,23296,13.03,24.87,77.85,98.8,0,0.618,181.7,35.79,0.003,2.360189e-06
2018-04-24 04:15:00,23297,13.03,24.93,77.62,99.4,0,0.301,210.9,6.909,0.002,1.931064e-06
2018-04-24 04:30:00,23298,13.03,24.91,77.29,99.7,0.01,0.687,167.3,12.22,0.006,5.578629e-06
2018-04-24 04:45:00,23299,13.03,24.81,77.21,99.7,0,0.538,190.4,11.06,0.001,6.43688e-07
2018-04-24 05:00:00,23300,13.03,24.81,77.63,99,0,0.778,209.9,13.4,0,4.291253e-07
2018-04-24 05:15:00,23301,13.03,24.9,77.71,99.1,0,0.751,215.4,29.76,0.003,2.574752e-06
2018-04-24 05:30:00,23302,13.03,25.05,77.86,99.2,0,0.431,197.4,0.187,0,1.072813e-07
2018-04-24 05:45:00,23303,13.03,25.21,78.41,97.6,0,1.089,185.2,50.35,0.001,6.43688e-07
2018-04-24 06:00:00,23304,13.03,25.26,78.37,97.5,0,0.527,175.1,28.32,0.002,1.931064e-06
2018-04-24 06:15:00,23305,13.02,25.39,78.72,95.4,0,1.58,168.7,40.42,0.005,4.720378e-06
2018-04-24 06:30:00,23306,13.02,25.53,79.03,95.7,0,1.965,148.5,37.81,0.164,0.0001475118
2018-04-24 06:45:00,23307,13.02,25.56,78.52,96.1,0,0.981,188.7,20.6,1.899,0.001709206
2018-04-24 07:00:00,23308,13.03,25.62,78.08,95.7,0,1.918,144,39.33,13.78,0.01240043
2018-04-24 07:15:00,23309,12.88,28.59,77.65,96.8,0,1.157,185.8,19.93,25.38,0.02283848
2018-04-24 07:30:00,23310,12.89,29.43,77.83,97.4,0,0.718,180.1,16.57,51.43,0.04628395
2018-04-24 07:45:00,23311,12.89,29.89,78.37,95.5,0,0.946,165.1,22.41,62.11,0.05589711
2018-04-24 08:00:00,23312,12.89,30.33,79.12,95.2,0,0.595,143.6,2.089,92.2,0.08297631
2018-04-24 08:15:00,23313,12.93,30.93,80.1,94,0,1.515,113,41.13,135.1,0.1215795
2018-04-24 08:30:00,23314,12.92,31.5,80.7,92.4,0,0.74,151.3,1.43,127.8,0.115004
2018-04-24 08:45:00,23315,12.94,32.03,81.6,88.7,0,0.719,129.6,23.88,258.7,0.2328413
2018-04-24 09:00:00,23316,12.95,32.8,82.5,82.1,0,2.047,126.8,13.71,446.4,0.4017707
2018-04-24 09:15:00,23317,13.02,33.98,83.6,83.2,0,3.419,147.3,27.94,471.2,0.4240724
2018-04-24 09:30:00,23318,12.94,34.06,81.9,90,0,3.318,133.4,24.35,77.53,0.06978104
2018-04-24 09:45:00,23319,13.3,35.06,83,81,0,1.917,131.5,47.63,644.3,0.5798664
2018-04-24 10:00:00,23320,13.43,36.39,83.6,84.1,0,4.661,156.3,24.93,556.6,0.5009519
2018-04-24 10:15:00,23321,13.39,36.5,82.8,84.9,0,4.738,165.2,30.18,396.9,0.3572069
2018-04-24 10:30:00,23322,13.39,36.39,82.9,84.6,0,4.421,161.6,22.39,594.4,0.5349928
2018-04-24 10:45:00,23323,13.4,36.71,83.3,82.9,0,4.151,138.3,44.05,661.7,0.5955313
2018-04-24 11:00:00,23324,13.39,37,83.1,82.5,0,4.827,155.2,21.55,482,0.4338444
2018-04-24 11:15:00,23325,13.4,37.31,83.9,79.45,0,3.907,147.3,42.39,937,0.8428804
2018-04-24 11:30:00,23326,13.39,38.5,84.7,80,0,4.285,148.1,35.15,975,0.8778688
2018-04-24 11:45:00,23327,13.37,39.01,84.7,81.9,0,3.521,161.1,42.23,827,0.7446128
2018-04-24 12:00:00,23328,13.33,38.98,82.8,89.1,0,3.076,132.3,23.26,231.4,0.2082381
2018-04-24 12:15:00,23329,13.38,37.55,82.7,85,0,3.981,168.8,26.27,592.9,0.533567
2018-04-24 12:30:00,23330,13.38,36.86,83.4,85,0,4.546,163.1,41.72,658.3,0.5924394
2018-04-24 12:45:00,23331,13.35,36.94,82.6,84.4,0,4.203,150.9,46.9,264.4,0.2379388
2018-04-24 13:00:00,23332,13.4,36.68,83.2,82.9,0,4.913,157.8,23.58,616.2,0.554589
2018-04-24 13:15:00,23333,13.38,36.73,82.8,86.5,0,4.14,166.6,29.96,481.9,0.4337035
2018-04-24 13:30:00,23334,13.38,36.72,82.7,85.6,0,4.056,145.3,54.13,289.2,0.2602721
2018-04-24 13:45:00,23335,13.39,36.51,83,84.1,0,3.374,123.3,41.7,503,0.452711
2018-04-24 14:00:00,23336,13.4,37.08,83.6,83,0,3.588,186.9,43.68,542.5,0.4882752
2018-04-24 14:15:00,23337,13.36,37.12,82.8,86.8,0,4.421,171.1,29.65,369.8,0.3328041
2018-04-24 14:30:00,23338,13.36,36.75,82.1,85.9,0,2.955,179.9,24.91,224.7,0.202275
2018-04-24 14:45:00,23339,13.41,36.38,82.9,82.6,0,4.255,175.8,50.82,605.9,0.5453254
2018-04-24 15:00:00,23340,13.39,36.69,82.7,85.5,0,4.619,169.5,44.16,289.2,0.2602951
2018-04-24 15:15:00,23341,13.39,36.69,82.8,83.1,0,3.694,177.1,27.34,549.1,0.494155
2018-04-24 15:30:00,23342,13.38,37.05,82.8,86.7,0,3.366,145.5,48.46,278.7,0.2508138
2018-04-24 15:45:00,23343,13.4,36.47,82.3,83.7,0,2.96,182.5,24.42,358.5,0.3226295
2018-04-24 16:00:00,23344,13.37,36.67,82.6,85.9,0,3.661,199.1,54.24,234.6,0.2111834
2018-04-24 16:15:00,23345,13.39,36.2,82.2,85.1,0,3.538,183.5,27.26,267,0.2403166
2018-04-24 16:30:00,23346,13.42,32.93,81.9,84.8,0,2.455,189,34.15,152.6,0.1373038
2018-04-24 16:45:00,23347,13.44,31.79,81.7,87.3,0,2.107,182.9,31.54,89.8,0.08085944
2018-04-24 17:00:00,23348,13.46,30.84,81.5,87.3,0,2.174,162.9,50.13,124.2,0.1118109
2018-04-24 17:15:00,23349,13.48,30.66,81.8,87.6,0,1.745,152.1,33.45,110.8,0.09968957
2018-04-24 17:30:00,23350,13.47,30.52,81.8,87.8,0,1.511,154.4,47.64,89.9,0.08095277
2018-04-24 17:45:00,23351,13.44,29.75,81.5,89.3,0,0.838,195.3,15.94,49.12,0.04420752
2018-04-24 18:00:00,23352,13.38,29.16,81.1,87.5,0,1.678,177.5,30.85,27.63,0.02486599
2018-04-24 18:15:00,23353,13.3,28.73,80.9,89.5,0,1.16,180,24.33,13.7,0.01233081
2018-04-24 18:30:00,23354,13.21,28.29,80.7,88.1,0,1.332,188.2,27.4,3.253,0.002927708
2018-04-24 18:45:00,23355,13.18,27.82,80.4,91.9,0,0.703,174.3,12.02,0.168,0.0001508375
2018-04-24 19:00:00,23356,13.16,27.47,80,90.5,0,0.967,169.9,24.31,0.002,2.145626e-06
2018-04-24 19:15:00,23357,13.14,27.22,80.3,90,0,1.576,176.3,11.48,0.002,1.716501e-06
2018-04-24 19:30:00,23358,13.13,27.08,80.1,90.6,0,0.808,169.1,12.01,0.002,1.823783e-06
2018-04-24 19:45:00,23359,13.13,26.95,80.3,91.6,0,1.038,190.6,20.44,0.003,2.682033e-06
2018-04-24 20:00:00,23360,13.12,26.88,79.78,92.1,0,0.958,180.6,10.97,0.001,1.072813e-06
2018-04-24 20:15:00,23361,13.11,26.69,79.98,91.3,0,1.188,180.5,19.54,0.003,3.111159e-06
2018-04-24 20:30:00,23362,13.11,26.57,80,89.9,0,1.775,182.8,26.3,0,3.21844e-07
2018-04-24 20:45:00,23363,13.1,26.52,80,92.1,0,1.146,139.4,33.25,0.002,2.145626e-06
2018-04-24 21:00:00,23364,13.1,26.5,79.79,89.1,0,1.076,182.5,22.9,0,2.145627e-07
2018-04-24 21:15:00,23365,13.1,26.46,79.77,92.5,0,1.31,178.5,46.07,0.001,1.180095e-06
2018-04-24 21:30:00,23366,13.09,26.38,79.27,93,0,0.82,160.7,20.16,0.004,3.325721e-06
2018-04-24 21:45:00,23367,13.09,26.18,78.98,93.6,0,0.413,161.4,2.75,0.003,3.111159e-06
2018-04-24 22:00:00,23368,13.09,26.08,79.05,91.7,0,0.865,184.5,24.25,0.005,4.291253e-06
2018-04-24 22:15:00,23369,13.08,26.03,79.2,93,0,0.53,186,30.17,0,0
2018-04-24 22:30:00,23370,13.08,25.98,78.87,92.3,0,0.677,174.1,3.94,0,0
2018-04-24 22:45:00,23371,13.08,25.94,78.99,93.2,0,0.857,166.8,11.06,0.002,1.394657e-06
2018-04-24 23:00:00,23372,13.08,25.89,78.95,91.7,0,1.149,170,21.3,0.004,3.21844e-06
2018-04-24 23:15:00,23373,13.07,25.81,79,91.2,0,0.588,181.4,17.49,0.001,1.287376e-06
2018-04-24 23:30:00,23374,13.07,25.82,79.15,91.3,0,0.916,179.8,10.31,0.002,1.501939e-06
2018-04-24 23:45:00,23375,13.07,25.89,79.53,90.5,0,1.34,168.1,33.42,0.003,3.003877e-06
2018-04-25 00:00:00,23376,13.07,25.89,79.11,92,0,0.898,158.9,14.34,0.002,1.931064e-06
2018-04-25 00:15:00,23377,13.07,25.84,79.28,92,0,1.146,169.9,28.47,0.001,1.180095e-06
2018-04-25 00:30:00,23378,13.07,25.82,78.79,93.9,0,0.919,307.5,37.22,0.001,9.65532e-07
2018-04-25 00:45:00,23379,13.06,25.87,78.79,93.6,0,0.919,314.1,31.16,0.003,2.896596e-06
2018-04-25 01:00:00,23380,13.06,25.86,78.29,96.2,0,0,0,0,0,0
2018-04-25 01:15:00,23381,13.06,25.68,77.81,96.7,0,0.693,179,12.41,0.002,1.823783e-06
2018-04-25 01:30:00,23382,13.06,25.42,77.5,97.3,0,0.672,174.3,13.21,0.005,4.398535e-06
2018-04-25 01:45:00,23383,13.06,25.11,77.34,96.8,0,1.124,158,16.73,0.004,3.433002e-06
2018-04-25 02:00:00,23384,13.06,24.93,77.33,97.1,0,0.544,185.3,12.04,0.002,1.60922e-06
2018-04-25 02:15:00,23385,13.05,24.8,77.35,96.7,0,0.858,174.2,10.24,0.002,2.145627e-06
2018-04-25 02:30:00,23386,13.05,24.83,77.64,96.9,0,0.779,156,34.71,0,0
2018-04-25 02:45:00,23387,13.05,24.95,77.91,95.4,0,0.97,174.1,14.37,0,3.21844e-07
2018-04-25 03:00:00,23388,13.05,25.04,78.2,96,0,0.598,176.1,14.79,0.003,2.574752e-06
2018-04-25 03:15:00,23389,13.05,25.04,77.93,96.9,0,0.349,157.2,11.96,0.001,6.43688e-07
2018-04-25 03:30:00,23390,13.05,24.98,77.6,96.9,0,0.744,181.8,14.96,0.004,3.325721e-06
2018-04-25 03:45:00,23391,13.05,24.9,77.74,96.9,0,0.693,166.5,10.5,0.006,5.364067e-06
2018-04-25 04:00:00,23392,13.04,24.91,77.69,96.4,0,0.089,162,0.187,0.001,8.582506e-07
2018-04-25 04:15:00,23393,13.04,24.97,77.91,96.3,0,0.119,163.1,9.21,0.005,4.82766e-06
2018-04-25 04:30:00,23394,13.04,25.07,78.23,94,0,0.397,191.3,13.03,0,0
2018-04-25 04:45:00,23395,13.04,25.25,78.65,93.5,0,0.302,155.4,13.21,0.001,1.287376e-06
2018-04-25 05:00:00,23396,13.04,25.42,78.82,94.1,0,0.225,162.8,0.158,0.004,3.21844e-06
2018-04-25 05:15:00,23397,13.04,25.48,78.74,93.3,0,1.012,170.9,7.331,0.004,3.647565e-06
2018-04-25 05:30:00,23398,13.04,25.48,78.38,95.7,0,0.634,170.5,5.235,0.001,8.582506e-07
2018-04-25 05:45:00,23399,13.04,25.36,77.72,96.3,0,0.392,170.8,5.561,0.006,5.578629e-06
2018-04-25 06:00:00,23400,13.04,25.1,77.36,97.5,0,0.433,166.1,7.6,0.003,2.252908e-06
2018-04-25 06:15:00,23401,13.04,24.85,77.14,97.7,0,0.853,169.5,10.58,0.007,6.329598e-06
2018-04-25 06:30:00,23402,13.04,24.7,77.28,97.7,0,1.367,168.4,6.533,0.175,0.0001575963
2018-04-25 06:45:00,23403,13.03,24.69,77.21,98.3,0,0.353,151.7,2.57,2.334,0.00210089
2018-04-25 07:00:00,23404,13.04,24.73,77.19,97.6,0,0.399,176.6,3.977,7.579,0.006821054
2018-04-25 07:15:00,23405,12.91,28.31,77.73,95.4,0,0.466,173.7,4.349,64.05,0.05764633
2018-04-25 07:30:00,23406,12.89,29.5,78.71,94.8,0,0.194,173.1,7.056,44.06,0.03965268
2018-04-25 07:45:00,23407,12.89,30.01,78.68,95.2,0,0,0,0,44.93,0.04044056
2018-04-25 08:00:00,23408,12.87,30.18,78.64,96.1,0,0.468,178.5,21.29,30.76,0.02768631
2018-04-25 08:15:00,23409,12.85,30.19,78.43,95.3,0,0.294,160.3,0.575,28.19,0.02536892
2018-04-25 08:30:00,23410,12.86,30.3,78.83,95.1,0,0.96,157.4,7.984,211.4,0.19029
2018-04-25 08:45:00,23411,12.88,30.89,81.1,83.8,0,1.239,96.2,23.08,370.8,0.3336923
2018-04-25 09:00:00,23412,12.98,32.63,83.6,83.3,0,1.56,95.3,25.49,573.9,0.5165468
2018-04-25 09:15:00,23413,13.17,34.33,84.2,82.9,0,2.057,90,21.58,434.2,0.3907411
2018-04-25 09:30:00,23414,13.23,34.99,83.6,82.8,0,1.09,86,4.772,451.9,0.4067269
2018-04-25 09:45:00,23415,13.31,35.2,83,86.5,0,2.181,109.7,25.95,198.4,0.1785205
2018-04-25 10:00:00,23416,13.11,34.98,81.3,88.3,0,1.653,104.6,22.73,139.7,0.1257631
2018-04-25 10:15:00,23417,13.34,34.22,81.6,87,0,2.773,81.6,23.6,326.3,0.2936977
2018-04-25 10:30:00,23418,13.5,35.36,82.4,86.1,0,2.253,85.1,10.52,324.9,0.2924075
2018-04-25 10:45:00,23419,13.44,35.68,82.7,83.9,0,1.501,136.4,43.81,422.9,0.3805882
2018-04-25 11:00:00,23420,13.4,36.19,82.8,86.2,0,2.23,77.54,16.46,305.9,0.2753091
2018-04-25 11:15:00,23421,13.41,36.45,82.6,86.6,0,2.743,97,21.73,659.6,0.5936682
2018-04-25 11:30:00,23422,13.39,37.4,83.6,81.1,0,2.82,126.1,32.31,589.3,0.5304003
2018-04-25 11:45:00,23423,13.38,37.41,82.4,83,0,2.43,93.3,25.37,512,0.4607742
2018-04-25 12:00:00,23424,13.38,38.54,84.6,78.63,0,1.719,76.46,20.33,833,0.7499156
2018-04-25 12:15:00,23425,13.27,38.62,82.8,86.8,0,2.263,117.1,23.81,135.1,0.1216339
2018-04-25 12:30:00,23426,13.11,36.92,81.2,87.4,0,1.654,155.8,19.02,114.2,0.1027477
2018-04-25 12:45:00,23427,13.41,34.93,81.5,90.9,0.01,0.095,133.7,0.101,290.8,0.2617431
2018-04-25 13:00:00,23428,13.43,34.71,82.1,91.6,0.01,0.034,102.5,0,243.8,0.219437
2018-04-25 13:15:00,23429,13.43,34.69,81.6,89.7,0.01,0.308,85.2,0.824,445.9,0.4012789
2018-04-25 13:30:00,23430,13.41,34.83,81.6,90.6,0,1.067,103.3,7.905,335.5,0.3019606
2018-04-25 13:45:00,23431,13.41,35.25,82.5,86.1,0,0.911,14.38,5.302,464.7,0.4182472
2018-04-25 14:00:00,23432,13.4,35.91,83.3,80.2,0,0.949,11.45,22.42,688.1,0.6192587
2018-04-25 14:15:00,23433,13.41,37.39,84.9,80.4,0,1.145,165.3,18.94,854,0.7686906
2018-04-25 14:30:00,23434,13.37,38.19,83.8,86,0,2.334,69.69,25,623.9,0.5615282
2018-04-25 14:45:00,23435,13.35,38.19,81.9,86.6,0,2.422,96.1,30.06,241.5,0.217338
2018-04-25 15:00:00,23436,13.35,37.38,82,86.2,0,0.73,99,16.8,217,0.1953389
2018-04-25 15:15:00,23437,13.35,36.49,82.3,84.6,0,0.707,352.7,2.883,307.2,0.2764932
2018-04-25 15:30:00,23438,13.34,36.17,82.2,85.6,0,0.457,358.2,0.91,162.8,0.1464781
2018-04-25 15:45:00,23439,13.4,35.46,81.6,87,0,0.466,81.3,5.515,170.2,0.1531965
2018-04-25 16:00:00,23440,13.28,35.07,81.5,88.9,0,0.121,92,1.536,106.6,0.09596486
2018-04-25 16:15:00,23441,13.46,34.46,81.4,91.9,0,0.051,157.1,0,109.6,0.09867726
2018-04-25 16:30:00,23442,13.5,31.45,81.6,91,0,0,0,0,108.9,0.0980207
2018-04-25 16:45:00,23443,13.51,30.95,81.3,88.1,0,0,0,0,111.7,0.1005234
2018-04-25 17:00:00,23444,13.5,30.74,81.4,87.1,0,0.407,177.5,12.34,101.7,0.0915217
2018-04-25 17:15:00,23445,13.5,30.43,81.1,89.1,0,0.409,164.4,1.136,97.6,0.08787628
2018-04-25 17:30:00,23446,13.5,30.26,80.3,88.3,0,0.7,172.3,3.773,67,0.0602979
2018-04-25 17:45:00,23447,13.49,29.59,79.87,91.5,0,1.048,153.7,7.141,61.08,0.05496902
2018-04-25 18:00:00,23448,13.36,28.74,79.18,92.4,0,1.514,144.9,14.2,15.54,0.0139823
2018-04-25 18:15:00,23449,13.25,27.8,78.41,92,0,2.012,158.5,7.989,6.936,0.006242379
2018-04-25 18:30:00,23450,13.2,27.05,78.17,93.5,0,1.475,161.4,9.5,2.449,0.002204309
2018-04-25 18:45:00,23451,13.17,26.39,77.48,93.9,0,2.181,163.1,6.612,0.154,0.0001390366
2018-04-25 19:00:00,23452,13.16,25.88,76.99,95,0,1.129,160.5,11,0.005,4.398535e-06
2018-04-25 19:15:00,23453,13.14,25.46,76.18,94.7,0,1.583,155.3,5.255,0.003,2.574752e-06
2018-04-25 19:30:00,23454,13.13,25.06,76.17,94.6,0,2.078,162.6,7.428,0.001,7.509693e-07
2018-04-25 19:45:00,23455,13.13,24.79,76.29,94.4,0,1.495,154.2,8.48,0.003,2.574752e-06
2018-04-25 20:00:00,23456,13.12,24.64,76.43,93.1,0,2.275,166.6,14.09,0.003,3.003877e-06
2018-04-25 20:15:00,23457,13.12,24.57,76.84,93,0,1.793,178.4,17.58,0.003,3.111159e-06
2018-04-25 20:30:00,23458,13.11,24.56,76.34,94.3,0,1.373,159.5,4.607,0.002,2.038345e-06
2018-04-25 20:45:00,23459,13.11,24.44,76.37,95.2,0,1.362,155.1,4.636,0.003,2.360189e-06
2018-04-25 21:00:00,23460,13.1,24.34,76.49,93.1,0,1.607,173.4,11.83,0.001,5.364066e-07
2018-04-25 21:15:00,23461,13.1,24.32,76.83,95.5,0,1.44,169.3,11.6,0,1.072813e-07
2018-04-25 21:30:00,23462,13.09,24.32,76.41,96.1,0,1.75,162.4,7.932,0.002,1.823783e-06
2018-04-25 21:45:00,23463,13.09,24.26,76.48,95.3,0,1.506,167,11.63,0.005,4.613097e-06
2018-04-25 22:00:00,23464,13.09,24.28,76.89,91.6,0,1.947,175.1,13.48,0.002,2.145627e-06
2018-04-25 22:15:00,23465,13.09,24.4,77.39,91,0,1.947,184,18.66,0.002,1.931064e-06
2018-04-25 22:30:00,23466,13.09,24.65,78.07,90,0,1.428,141.4,15.83,0.002,2.145626e-06
2018-04-25 22:45:00,23467,13.08,24.95,78.56,87.3,0,2.155,122.2,32.35,0,0
2018-04-25 23:00:00,23468,13.08,25.3,79.38,86.9,0,2.595,101.8,14.74,0.005,4.291253e-06
2018-04-25 23:15:00,23469,13.08,25.63,79.64,89.7,0,1.966,89.6,33.96,0.004,3.969409e-06
2018-04-25 23:30:00,23470,13.08,25.85,79.59,91.3,0,3.409,86,44.86,0.007,6.115036e-06
2018-04-25 23:45:00,23471,13.08,25.84,79.22,89.9,0,3.025,87.1,17.62,0.005,4.183972e-06
2018-04-26 00:00:00,23472,13.08,25.68,79.32,89,0,3.188,84.7,9.77,0.001,6.43688e-07
2018-04-26 00:15:00,23473,13.08,25.68,79.26,88.2,0,3.754,87.5,28.97,0.005,4.720378e-06
2018-04-26 00:30:00,23474,13.07,25.69,79.17,88.1,0,2.793,77.41,13.25,0.008,6.866005e-06
2018-04-26 00:45:00,23475,13.07,25.67,78.88,87.4,0,2.722,94.8,32.82,0.003,2.789315e-06
2018-04-26 01:00:00,23476,13.07,25.59,79.01,86.4,0,3.089,74.67,8.23,0.002,1.716501e-06
2018-04-26 01:15:00,23477,13.07,25.61,79,86.7,0,3.378,101.9,26.07,0.008,6.973286e-06
2018-04-26 01:30:00,23478,13.07,25.6,78.74,87.4,0,2.936,82.9,17.99,0.004,3.862128e-06
2018-04-26 01:45:00,23479,13.07,25.64,78.86,88.4,0,2.97,87.4,16.15,0.005,4.398535e-06
2018-04-26 02:00:00,23480,13.07,25.75,78.83,88.1,0,3.515,94.6,21.62,0.007,6.007755e-06
2018-04-26 02:15:00,23481,13.07,25.78,78.73,88.4,0,3.635,86.8,22.27,0.005,4.505816e-06
2018-04-26 02:30:00,23482,13.06,25.76,78.64,89.6,0,3.219,86.5,23.04,0.006,5.793192e-06
2018-04-26 02:45:00,23483,13.06,25.75,78.67,89.8,0,3.273,82.3,27.82,0.004,3.540284e-06
2018-04-26 03:00:00,23484,13.06,25.77,78.63,88.5,0,3.815,82.6,23.21,0.009,8.153381e-06
2018-04-26 03:15:00,23485,13.06,25.77,78.59,89.1,0,3.551,86.5,24.76,0.007,6.115036e-06
2018-04-26 03:30:00,23486,13.06,25.74,78.47,89.7,0,2.975,86.7,36.95,0.01,9.226194e-06
2018-04-26 03:45:00,23487,13.06,25.66,78.42,89.4,0,2.841,84.1,22.91,0.005,4.82766e-06
2018-04-26 04:00:00,23488,13.06,25.62,78.53,88.8,0,1.969,90.3,50.16,0.003,2.896596e-06
2018-04-26 04:15:00,23489,13.05,25.65,78.42,87.5,0,2.438,79.01,36.72,0.005,4.291253e-06
2018-04-26 04:30:00,23490,13.05,25.62,78.42,89,0,2.312,92.4,48.28,0.01,9.226194e-06
2018-04-26 04:45:00,23491,13.05,25.57,78.31,87,0,2.44,89.3,29.88,0.005,4.82766e-06
2018-04-26 05:00:00,23492,13.05,25.52,78.21,88.3,0,2.02,99.3,14.74,0.003,3.003877e-06
2018-04-26 05:15:00,23493,13.05,25.41,78.32,86.5,0,2.72,98.7,34.69,0.007,6.222317e-06
2018-04-26 05:30:00,23494,13.05,25.39,78.26,87.2,0,1.56,96.9,19.05,0.007,6.651443e-06
2018-04-26 05:45:00,23495,13.05,25.33,77.87,87.3,0,1.377,349.9,53.77,0.004,3.433003e-06
2018-04-26 06:00:00,23496,13.05,25.15,78.01,87.5,0,1.778,105.7,57.53,0.007,5.900473e-06
2018-04-26 06:15:00,23497,13.05,25.11,77.84,89.4,0,1.194,79.42,50.59,0.006,5.685911e-06
2018-04-26 06:30:00,23498,13.05,25.11,78.22,86,0,2.599,82.5,47.36,0.102,9.151098e-05
2018-04-26 06:45:00,23499,13.05,25.13,78.09,88.3,0,1.528,88.7,47.72,1.754,0.001578859
2018-04-26 07:00:00,23500,13.04,25.14,77.69,88.5,0,0.672,323.6,53.6,5.952,0.005356771
2018-04-26 07:15:00,23501,12.9,28.19,77.29,90.8,0,0.701,313.4,41.77,17.34,0.01560504
2018-04-26 07:30:00,23502,12.89,28.99,77.41,88.3,0,1.482,149.2,45.21,26.65,0.02398178
2018-04-26 07:45:00,23503,12.88,29.39,77.89,88.9,0,1.365,184.2,69.32,29.83,0.02684533
2018-04-26 08:00:00,23504,12.88,29.72,78.32,86.6,0,2.016,83.2,37.87,40.6,0.03654249
2018-04-26 08:15:00,23505,12.9,30.29,79.26,86.8,0,2.422,75.61,43.65,91,0.08191229
2018-04-26 08:30:00,23506,12.95,30.97,79.67,85.9,0,2.707,73.78,13.21,162.7,0.1464229
2018-04-26 08:45:00,23507,13.02,31.69,81.2,82.6,0,2.34,84.1,30.44,470.1,0.4231012
2018-04-26 09:00:00,23508,13.03,32.78,82.3,81.1,0,2.623,70.51,31.17,547.6,0.4928125
2018-04-26 09:15:00,23509,13.12,33.85,83.5,80.6,0,2.875,71.12,28.94,579.3,0.5213904
2018-04-26 09:30:00,23510,13.41,35.05,83.7,78.64,0,2.675,94.7,40.05,560.4,0.5044039
