Alava3_WX,,,,,,,,
                    ,Solar Rad (wat/m2),RH (%),Temperature (*F),Rainfall (In),Wind Dir (Deg),Wind Gust (mph),Wind Speed (mph),Dew Point (*F)
                    ,wat/m2,%,*F,In,Deg,mph,mph,*F
Date and Time   ,SRD,HMD,TMP,RNF,WND,WNG,WNS,DEW
7/5/2017 12:45,763,82.6,81.4,0,81,3,0,75.7
7/5/2017 13:00,638,82.3,81.5,0,251,2,0,75.7
7/5/2017 13:15,878,82.4,81.6,0,69,7,1,75.8
7/5/2017 13:30,732,82.5,82.2,0,145,4,0,76.4
7/5/2017 13:45,582,82.4,81.7,0,57,1,0,75.9
7/5/2017 14:00,705,82.2,80.8,0,56,5,0,75
7/5/2017 14:15,574,82.3,80.6,0,110,5,0,74.8
7/5/2017 14:30,540,83.2,79.6,0,76,6,0,74.1
7/5/2017 14:45,470,83.9,79.3,0,64,6,1,74.1
7/5/2017 15:00,514,85,78.8,0,70,5,0,74
7/5/2017 15:15,428,85,78.9,0,74,10,1,74.1
7/5/2017 15:30,411,86.1,78.4,0,53,4,0,73.9
7/5/2017 15:45,303,86.2,78.8,0,67,6,0,74.4
7/5/2017 16:00,279,86.8,78.2,0,86,5,0,74
7/5/2017 16:15,222,86.9,78.5,0,64,5,1,74.3
7/5/2017 16:30,225,87.6,77.3,0,70,8,1,73.3
7/5/2017 16:45,238,87.9,77.6,0,108,6,0,73.7
7/5/2017 17:00,124,79,77.4,0,60,5,0,70.5
7/5/2017 17:15,119,85,76.3,0,70,6,0,71.5
7/5/2017 17:30,108,90.8,75.9,0,72,6,1,73
7/5/2017 17:45,63,92.2,75.7,0,81,6,0,73.3
7/5/2017 18:00,17,92.8,75,0,96,6,1,72.7
7/5/2017 18:15,2,93.7,74.2,0,66,6,1,72.2
7/5/2017 18:30,0,95.2,74,0,45,5,1,72.5
7/5/2017 18:45,0,96.5,73.8,0,81,6,1,72.7
7/5/2017 19:00,0,97.4,73.6,0,69,6,2,72.8
7/5/2017 19:15,0,98,73.4,0,76,6,1,72.8
7/5/2017 19:30,0,98.3,73.1,0,69,4,0,72.6
7/5/2017 19:45,0,98.8,73,0,98,5,1,72.6
7/5/2017 20:00,0,99.1,72.7,0,69,7,1,72.4
7/5/2017 20:15,0,99.3,72.6,0,100,6,0,72.4
7/5/2017 20:30,0,99.4,72.5,0,80,5,1,72.3
7/5/2017 20:45,0,99.4,72.4,0,83,6,0,72.2
7/5/2017 21:00,0,99.5,72.2,0,192,3,0,72
7/5/2017 21:15,0,99.4,72.1,0,122,4,0,71.9
7/5/2017 21:30,0,99.5,72.1,0,66,4,0,71.9
7/5/2017 21:45,0,99.5,72.3,0,59,3,0,72.1
7/5/2017 22:00,0,99.6,72.2,0,66,3,0,72.1
7/5/2017 22:15,0,99.6,71.9,0,64,2,0,71.8
7/5/2017 22:30,0,99.7,71.7,0,248,2,0,71.6
7/5/2017 22:45,0,99.7,71.7,0,136,5,0,71.6
7/5/2017 23:00,0,99.7,71.5,0,151,5,0,71.4
7/5/2017 23:15,0,99.7,71.5,0,144,2,0,71.4
7/5/2017 23:30,0,99.8,71.6,0,76,3,0,71.5
7/5/2017 23:45,0,99.8,71.6,0,146,3,0,71.5
7/6/2017 0:00,0,99.9,71.6,0,139,5,0,71.6
7/6/2017 0:15,0,99.8,71.3,0,187,2,0,71.2
7/6/2017 0:30,0,99.9,71.3,0,216,6,0,71.3
7/6/2017 0:45,0,99.8,71.4,0,66,5,0,71.3
7/6/2017 1:00,0,99.9,71.5,0,141,4,0,71.5
7/6/2017 1:15,0,99.9,71.5,0,121,3,0,71.5
7/6/2017 1:30,0,99.9,71.2,0,112,6,0,71.2
7/6/2017 1:45,0,99.9,71,0,151,7,0,71
7/6/2017 2:00,0,99.9,71.2,0,128,3,0,71.2
7/6/2017 2:15,0,99.9,71.1,0,80,5,0,71.1
7/6/2017 2:30,0,99.9,71,0,107,4,0,71
7/6/2017 2:45,0,99.8,71.1,0,110,5,0,71
7/6/2017 3:00,0,99.8,71.1,0,136,8,0,71
7/6/2017 3:15,0,99.8,71,0,70,7,1,70.9
7/6/2017 3:30,0,99.8,71,0,81,6,0,70.9
7/6/2017 3:45,0,99.8,71,0,52,6,0,70.9
7/6/2017 4:00,0,99.9,71,0,91,4,0,71
7/6/2017 4:15,0,99.9,70.9,0,77,5,0,70.9
7/6/2017 4:30,0,99.9,70.7,0,127,2,0,70.7
7/6/2017 4:45,0,100,70.7,0,100,7,0,70.7
7/6/2017 5:00,0,99.9,70.8,0,173,9,1,70.8
7/6/2017 5:15,0,99.9,70.6,0,159,5,0,70.6
7/6/2017 5:30,0,99.9,70.7,0,194,3,0,70.7
7/6/2017 5:45,0,99.9,70.8,0,121,8,0,70.8
7/6/2017 6:00,0,99.9,70.8,0,97,4,0,70.8
7/6/2017 6:15,0,99.9,70.7,0,156,3,0,70.7
7/6/2017 6:30,0,99.9,70.7,0,145,3,0,70.7
7/6/2017 6:45,0,99.9,70.8,0,120,3,0,70.8
7/6/2017 7:00,5,99.9,70.7,0,220,2,0,70.7
7/6/2017 7:15,17,99.9,70.7,0,111,3,0,70.7
7/6/2017 7:30,76,99.8,71,0,122,4,0,70.9
7/6/2017 7:45,90,99.7,71.5,0,182,2,0,71.4
7/6/2017 8:00,125,99.5,72.3,0,235,3,0,72.1
7/6/2017 8:15,121,99.2,72.9,0,190,4,0,72.7
7/6/2017 8:30,157,98.1,73.9,0,265,1,0,73.3
7/6/2017 8:45,186,96.4,75,0,151,3,0,73.9
7/6/2017 9:00,246,94.6,75.4,0,207,3,0,73.7
7/6/2017 9:15,287,93.8,75.8,0,280,2,0,73.9
7/6/2017 9:30,389,78.6,77.6,0,158,3,0,70.5
7/6/2017 9:45,397,88.6,78.3,0,145,3,0,74.7
7/6/2017 10:00,362,88.9,78.4,0,142,0,0,74.9
7/6/2017 10:15,457,88.1,79.2,0,196,0,0,75.4
7/6/2017 10:30,534,86.2,81.2,0,224,0,0,76.7
7/6/2017 10:45,437,85.3,81.1,0,292,0,0,76.3
7/6/2017 11:00,500,85.2,80.9,0,275,0,0,76.1
7/6/2017 11:15,376,84.1,81.1,0,273,1,0,75.9
7/6/2017 11:30,653,84.6,80.8,0,200,3,0,75.8
7/6/2017 11:45,486,82.8,81.4,0,256,2,0,75.7
7/6/2017 12:00,372,82.9,80.5,0,265,1,0,74.9
7/6/2017 12:15,467,84.5,80.2,0,271,1,0,75.2
7/6/2017 12:30,286,83.7,80.3,0,265,0,0,75
7/6/2017 12:45,441,85,80.1,0,299,0,0,75.2
7/6/2017 13:00,350,84,80.7,0,307,0,0,75.5
7/6/2017 13:15,259,84.6,80.1,0,216,0,0,75.1
7/6/2017 13:30,357,84.6,80,0,36,0,0,75
7/6/2017 13:45,304,84.7,80.5,0,117,0,0,75.5
7/6/2017 14:00,325,84.1,80.1,0,128,0,0,74.9
7/6/2017 14:15,383,84.3,80,0,271,2,0,74.9
7/6/2017 14:30,428,84,79.9,0,118,2,0,74.7
7/6/2017 14:45,394,83.4,80.6,0,22,0,0,75.2
7/6/2017 15:00,458,82.8,80.5,0,121,1,0,74.9
7/6/2017 15:15,450,82.5,80.3,0,129,3,0,74.6
7/6/2017 15:30,433,83.8,79.8,0,67,3,0,74.5
7/6/2017 15:45,310,83,79.7,0,72,7,0,74.2
7/6/2017 16:00,272,83.2,78.5,0,91,6,1,73
7/6/2017 16:15,204,84.7,78,0,122,4,0,73.1
7/6/2017 16:30,138,67.6,77.2,0,187,5,0,65.9
7/6/2017 16:45,80,84.2,76.2,0,49,3,0,71.1
7/6/2017 17:00,84,88.3,75.8,0,21,3,0,72.1
7/6/2017 17:15,102,89.3,75.6,0,159,2,0,72.2
7/6/2017 17:30,90,90.6,76.2,0,46,1,0,73.2
7/6/2017 17:45,64,90.8,76.2,0,50,1,0,73.3
7/6/2017 18:00,16,91.5,75.4,0,49,0,0,72.7
7/6/2017 18:15,2,93.1,74.7,0,63,1,0,72.5
7/6/2017 18:30,0,94.8,74.5,0,340,0,0,72.9
7/6/2017 18:45,0,96.1,74.4,0,49,0,0,73.2
7/6/2017 19:00,0,97,74.2,0,40,0,0,73.3
7/6/2017 19:15,0,97.7,73.9,0,48,1,0,73.2
7/6/2017 19:30,0,98.4,73.8,0,42,0,0,73.3
7/6/2017 19:45,0,98.9,73.8,0,36,0,0,73.5
7/6/2017 20:00,0,99.3,73.5,0,225,0,0,73.3
7/6/2017 20:15,0,99.4,73.4,0,217,0,0,73.2
7/6/2017 20:30,0,99.4,72.9,0,50,2,0,72.7
7/6/2017 20:45,0,99.5,72,0,86,2,0,71.8
7/6/2017 21:00,0,99.5,71.7,0,114,4,0,71.5
7/6/2017 21:15,0,99.5,71.6,0,127,4,0,71.4
7/6/2017 21:30,0,99.5,71.6,0,79,3,0,71.4
7/6/2017 21:45,0,99.6,71.8,0,101,4,0,71.7
7/6/2017 22:00,0,99.7,72.1,0,70,6,0,72
7/6/2017 22:15,0,99.7,72.1,0,168,6,0,72
7/6/2017 22:30,0,99.8,71.9,0,77,4,0,71.8
7/6/2017 22:45,0,99.8,71.7,0,107,2,0,71.6
7/6/2017 23:00,0,99.8,71.6,0,189,3,0,71.5
7/6/2017 23:15,0,99.8,71.7,0,122,4,0,71.6
7/6/2017 23:30,0,99.8,71.7,0,101,5,0,71.6
7/6/2017 23:45,0,99.9,71.7,0,97,2,0,71.7
7/7/2017 0:00,0,99.9,71.9,0,56,1,0,71.9
7/7/2017 0:15,0,99.9,71.9,0,255,1,0,71.9
7/7/2017 0:30,0,99.9,72,0,57,0,0,72
7/7/2017 0:45,0,99.9,72.1,0,45,2,0,72.1
7/7/2017 1:00,0,100,72.1,0,53,2,0,72.1
7/7/2017 1:15,0,100,72,0,73,2,0,72
7/7/2017 1:30,0,100,72.1,0,121,2,0,72.1
7/7/2017 1:45,0,100,72.2,0,38,0,0,72.2
7/7/2017 2:00,0,100,72.2,0,196,1,0,72.2
7/7/2017 2:15,0,100,72.1,0,220,0,0,72.1
7/7/2017 2:30,0,100,71.6,0,83,4,0,71.6
7/7/2017 2:45,0,100,71.5,0,42,5,0,71.5
7/7/2017 3:00,0,100,71.5,0,177,4,0,71.5
7/7/2017 3:15,0,100,71.4,0,238,1,0,71.4
7/7/2017 3:30,0,100,71.4,0,201,2,0,71.4
7/7/2017 3:45,0,100,71.4,0.03,94,0,0,71.4
7/7/2017 4:00,0,100,71.2,0,35,0,0,71.2
7/7/2017 4:15,0,100,71.1,0,210,0,0,71.1
7/7/2017 4:30,0,100,71.1,0.02,26,0,0,71.1
7/7/2017 4:45,0,100,71.1,0.14,132,0,0,71.1
7/7/2017 5:00,0,100,70.9,0.09,145,1,0,70.9
7/7/2017 5:15,0,100,70.4,0.19,69,5,0,70.4
7/7/2017 5:30,0,99.9,70,0.28,86,6,0,70
7/7/2017 5:45,0,100,70.1,0.07,189,1,0,70.1
7/7/2017 6:00,0,100,70.5,0.06,114,2,0,70.5
7/7/2017 6:15,0,100,70.5,0.01,135,4,0,70.5
7/7/2017 6:30,0,100,70.5,0,48,3,0,70.5
7/7/2017 6:45,0,100,70.4,0.02,156,3,0,70.4
7/7/2017 7:00,0,100,70.3,0,148,3,0,70.3
7/7/2017 7:15,6,100,70.2,0.12,35,3,0,70.2
7/7/2017 7:30,56,100,69.9,0.09,190,9,0,69.9
7/7/2017 7:45,43,100,69.4,0,273,2,0,69.4
7/7/2017 8:00,50,100,69.5,0,101,4,0,69.5
7/7/2017 8:15,65,100,69.8,0,214,2,0,69.8
7/7/2017 8:30,28,100,69.9,0.07,105,2,0,69.9
7/7/2017 8:45,104,100,70.2,0.03,132,3,0,70.2
7/7/2017 9:00,73,100,70.2,0,93,2,0,70.2
7/7/2017 9:15,175,100,70,0,299,3,0,70
7/7/2017 9:30,321,100,71.1,0,121,4,0,71.1
7/7/2017 9:45,339,100,71.7,0,146,5,0,71.7
7/7/2017 10:00,92,100,70.6,0.01,139,4,0,70.6
7/7/2017 10:15,224,100,70.1,0.07,64,8,1,70.1
7/7/2017 10:30,116,100,70.3,0.02,272,5,0,70.3
7/7/2017 10:45,449,100,70.9,0,271,2,0,70.9
7/7/2017 11:00,616,100,72.9,0,194,2,0,72.9
7/7/2017 11:15,563,100,73,0,74,7,0,73
7/7/2017 11:30,465,99.9,73,0,26,4,0,73
7/7/2017 11:45,453,99.9,74.4,0,4,0,0,74.4
7/7/2017 12:00,664,99.7,74.5,0,165,0,0,74.4
7/7/2017 12:15,639,98.9,75.6,0,193,0,0,75.3
7/7/2017 12:30,555,92.5,76.5,0,156,0,0,74.1
7/7/2017 12:45,472,71.6,76.6,0,166,0,0,66.9
7/7/2017 13:00,459,44.8,76.8,0,172,0,0,53.7
7/7/2017 13:15,334,79.5,75.9,0,220,2,0,69.2
7/7/2017 13:30,697,93,75,0,254,1,0,72.8
7/7/2017 13:45,687,89.7,76.9,0,213,0,0,73.6
7/7/2017 14:00,520,88.3,76.4,0,214,0,0,72.7
7/7/2017 14:15,765,86.1,77.3,0,214,0,0,72.8
7/7/2017 14:30,584,88.2,77.9,0,214,0,0,74.1
7/7/2017 14:45,454,88.1,77.6,0,214,0,0,73.8
7/7/2017 15:00,334,74.7,77.1,0,333,0,0,68.6
7/7/2017 15:15,466,87.6,78.9,0,333,0,0,74.9
7/7/2017 15:30,340,85.7,79.4,0,333,0,0,74.8
7/7/2017 15:45,251,86.5,78.3,0,333,0,0,74
7/7/2017 16:00,230,87.1,77.7,0,333,0,0,73.6
7/7/2017 16:15,213,69.4,76.9,0,331,0,0,66.3
7/7/2017 16:30,152,81.3,76.5,0,331,0,0,70.4
7/7/2017 16:45,152,90.2,76,0,331,0,0,72.9
7/7/2017 17:00,82,91.4,75.3,0,331,0,0,72.6
7/7/2017 17:15,99,93.1,74.8,0,331,0,0,72.6
7/7/2017 17:30,89,94,74.5,0,331,0,0,72.6
7/7/2017 17:45,73,94.9,74.5,0,331,0,0,72.9
7/7/2017 18:00,33,95.4,74.1,0,331,0,0,72.7
7/7/2017 18:15,2,96.1,73.6,0,331,0,0,72.4
7/7/2017 18:30,0,96.9,73,0,331,2,0,72
7/7/2017 18:45,0,97.6,72.3,0,249,2,0,71.6
7/7/2017 19:00,0,98.3,72,0,76,0,0,71.5
7/7/2017 19:15,0,99,72,0,60,2,0,71.7
7/7/2017 19:30,0,99.3,71.9,0,264,1,0,71.7
7/7/2017 19:45,0,99.4,71.3,0,64,2,0,71.1
7/7/2017 20:00,0,99.5,70.8,0,101,3,0,70.6
7/7/2017 20:15,0,99.5,70.6,0,163,3,0,70.4
7/7/2017 20:30,0,99.7,70.6,0,59,1,0,70.5
7/7/2017 20:45,0,99.8,70.7,0,214,1,0,70.6
7/7/2017 21:00,0,99.8,70.6,0,156,1,0,70.5
7/7/2017 21:15,0,99.9,70.5,0,46,2,0,70.5
7/7/2017 21:30,0,99.9,70.5,0,108,4,0,70.5
7/7/2017 21:45,0,99.9,70.5,0,115,2,0,70.5
7/7/2017 22:00,0,99.9,70.4,0,86,4,0,70.4
7/7/2017 22:15,0,99.9,70.3,0,31,3,0,70.3
7/7/2017 22:30,0,99.9,70.2,0,60,7,1,70.2
7/7/2017 22:45,0,99.9,70.4,0,84,3,0,70.4
7/7/2017 23:00,0,99.9,70.5,0,101,2,0,70.5
7/7/2017 23:15,0,99.9,70.2,0,124,2,0,70.2
7/7/2017 23:30,0,100,70,0,90,3,0,70
7/7/2017 23:45,0,99.9,69.8,0,118,3,0,69.8
7/8/2017 0:00,0,100,69.7,0,76,2,0,69.7
7/8/2017 0:15,0,100,69.7,0,94,2,0,69.7
7/8/2017 0:30,0,100,69.9,0,45,2,0,69.9
7/8/2017 0:45,0,100,69.7,0,331,1,0,69.7
7/8/2017 1:00,0,100,69.4,0,138,0,0,69.4
7/8/2017 1:15,0,100,69.1,0,107,1,0,69.1
7/8/2017 1:30,0,100,69,0,105,0,0,69
7/8/2017 1:45,0,100,68.9,0,19,0,0,68.9
7/8/2017 2:00,0,100,68.8,0,39,0,0,68.8
7/8/2017 2:15,0,100,68.7,0,321,0,0,68.7
7/8/2017 2:30,0,100,68.8,0,351,0,0,68.8
7/8/2017 2:45,0,100,68.9,0,327,0,0,68.9
7/8/2017 3:00,0,100,68.9,0,355,0,0,68.9
7/8/2017 3:15,0,100,68.7,0,11,0,0,68.7
7/8/2017 3:30,0,100,68.8,0,53,0,0,68.8
7/8/2017 3:45,0,100,68.9,0,53,0,0,68.9
7/8/2017 4:00,0,100,68.9,0,53,0,0,68.9
7/8/2017 4:15,0,100,69.2,0,53,0,0,69.2
7/8/2017 4:30,0,100,69.1,0,49,0,0,69.1
7/8/2017 4:45,0,100,69,0,48,0,0,69
7/8/2017 5:00,0,100,68.8,0,138,0,0,68.8
7/8/2017 5:15,0,100,68.6,0,327,0,0,68.6
7/8/2017 5:30,0,100,68.3,0,300,1,0,68.3
7/8/2017 5:45,0,100,68.2,0,206,1,0,68.2
7/8/2017 6:00,0,100,68.2,0,57,0,0,68.2
7/8/2017 6:15,0,100,68.1,0,57,0,0,68.1
7/8/2017 6:30,0,100,68.3,0,296,0,0,68.3
7/8/2017 6:45,1,100,68.2,0,129,1,0,68.2
7/8/2017 7:00,7,100,68.1,0,297,2,0,68.1
7/8/2017 7:15,26,100,68.1,0,234,2,0,68.1
7/8/2017 7:30,76,100,68.2,0,33,2,0,68.2
7/8/2017 7:45,83,100,68.9,0,248,2,0,68.9
7/8/2017 8:00,73,100,69.4,0,273,0,0,69.4
7/8/2017 8:15,119,100,70.7,0,273,0,0,70.7
7/8/2017 8:30,205,100,72.4,0,273,0,0,72.4
7/8/2017 8:45,217,100,73.2,0,273,0,0,73.2
7/8/2017 9:00,214,100,74.3,0,273,0,0,74.3
7/8/2017 9:15,98,99.7,73.4,0,273,0,0,73.3
7/8/2017 9:30,266,99.2,72.7,0,273,0,0,72.5
7/8/2017 9:45,228,98.5,73.4,0,292,0,0,72.9
7/8/2017 10:00,358,97.7,74,0,331,0,0,73.3
7/8/2017 10:15,142,96,74.7,0,331,0,0,73.5
7/8/2017 10:30,221,95.2,73.4,0,314,0,0,71.9
7/8/2017 10:45,345,95.9,74.3,0,289,0,0,73
7/8/2017 11:00,327,95.3,75.4,0,302,0,0,73.9
7/8/2017 11:15,458,85.7,76.1,0,302,0,0,71.5
7/8/2017 11:30,416,88.2,77.3,0,280,0,0,73.5
7/8/2017 11:45,368,82,76.9,0,275,0,0,71.1
7/8/2017 12:00,346,86.3,76.3,0,210,0,0,71.9
7/8/2017 12:15,105,76.8,76,0,135,0,0,68.3
7/8/2017 12:30,406,91.8,75.1,0,323,0,0,72.5
7/8/2017 12:45,627,88.7,78.2,0,259,3,0,74.6
7/8/2017 13:00,304,87,78.3,0,288,1,0,74.1
7/8/2017 13:15,212,85.7,77,0,299,2,0,72.4
7/8/2017 13:30,249,89,75.9,0,271,0,0,72.4
7/8/2017 13:45,350,76.8,77,0,307,0,0,69.3
7/8/2017 14:00,305,87.9,77.3,0,344,0,0,73.4
7/8/2017 14:15,387,87.1,77.8,0,344,0,0,73.7
7/8/2017 14:30,414,85.7,78.3,0,234,0,0,73.7
7/8/2017 14:45,423,85.2,78.3,0,0,0,0,73.5
7/8/2017 15:00,375,84.9,78.2,0,0,0,0,73.3
7/8/2017 15:15,286,84.9,78.1,0,358,0,0,73.2
7/8/2017 15:30,259,85.3,77.9,0,358,0,0,73.2
7/8/2017 15:45,249,85.5,77.5,0,360,0,0,72.8
7/8/2017 16:00,237,85.8,77.9,0,14,0,0,73.3
7/8/2017 16:15,172,85.6,77.4,0,14,0,0,72.8
7/8/2017 16:30,196,85.1,77.1,0,14,0,0,72.3
7/8/2017 16:45,186,76.1,76.7,0,12,0,0,68.8
7/8/2017 17:00,159,85.6,76.4,0,12,0,0,71.8
7/8/2017 17:15,131,87.6,76,0,12,0,0,72.1
7/8/2017 17:30,117,88.2,75.6,0,12,0,0,71.9
7/8/2017 17:45,98,89.3,75.2,0,14,0,0,71.8
7/8/2017 18:00,57,90.1,74.6,0,14,0,0,71.5
7/8/2017 18:15,5,91.4,73.8,0,14,0,0,71.1
7/8/2017 18:30,0,93.1,73.1,0,14,0,0,71
7/8/2017 18:45,0,94.7,72.7,0,14,0,0,71.1
7/8/2017 19:00,0,95.8,72.4,0,14,0,0,71.1
7/8/2017 19:15,0,96.6,72.2,0,19,1,0,71.2
7/8/2017 19:30,0,97.5,72.1,0,8,0,0,71.3
7/8/2017 19:45,0,98.1,71.8,0,232,2,0,71.2
7/8/2017 20:00,0,98.5,71.7,0,124,0,0,71.2
7/8/2017 20:15,0,98.9,71.6,0,19,0,0,71.3
7/8/2017 20:30,0,99.3,71.3,0,40,0,0,71.1
7/8/2017 20:45,0,99.3,71.1,0,52,0,0,70.9
7/8/2017 21:00,0,99.4,71.2,0,170,2,0,71
7/8/2017 21:15,0,99.5,71.2,0,149,2,0,71
7/8/2017 21:30,0,99.6,70.9,0,55,2,0,70.8
7/8/2017 21:45,0,99.6,70.7,0,59,0,0,70.6
7/8/2017 22:00,0,99.7,70.1,0,64,2,0,70
7/8/2017 22:15,0,99.7,70.4,0,53,0,0,70.3
7/8/2017 22:30,0,99.8,70.7,0,91,1,0,70.6
7/8/2017 22:45,0,99.8,70.7,0,55,2,0,70.6
7/8/2017 23:00,0,99.9,70.4,0,35,1,0,70.4
7/8/2017 23:15,0,99.9,70.2,0,36,0,0,70.2
7/8/2017 23:30,0,99.9,70.2,0,57,1,0,70.2
7/8/2017 23:45,0,99.9,70.3,0,64,2,0,70.3
7/9/2017 0:00,0,99.9,70.2,0,194,3,0,70.2
7/9/2017 0:15,0,100,69.9,0,66,3,0,69.9
7/9/2017 0:30,0,99.9,69.7,0,66,0,0,69.7
7/9/2017 0:45,0,100,69.5,0,66,1,0,69.5
7/9/2017 1:00,0,99.9,69.4,0,60,0,0,69.4
7/9/2017 1:15,0,100,69.6,0,76,3,0,69.6
7/9/2017 1:30,0,100,69.8,0,64,0,0,69.8
7/9/2017 1:45,0,100,69.7,0,63,2,0,69.7
7/9/2017 2:00,0,100,69.7,0,240,0,0,69.7
7/9/2017 2:15,0,100,69.6,0,128,2,0,69.6
7/9/2017 2:30,0,100,69.4,0,2,0,0,69.4
7/9/2017 2:45,0,100,69.6,0,28,1,0,69.6
7/9/2017 3:00,0,100,69.7,0,22,0,0,69.7
7/9/2017 3:15,0,100,69.6,0,138,0,0,69.6
7/9/2017 3:30,0,100,69.6,0,338,1,0,69.6
7/9/2017 3:45,0,100,69.4,0,131,0,0,69.4
7/9/2017 4:00,0,100,69.4,0,131,0,0,69.4
7/9/2017 4:15,0,100,69.2,0,28,0,0,69.2
7/9/2017 4:30,0,100,69.2,0,48,2,0,69.2
7/9/2017 4:45,0,100,69.5,0.01,70,2,0,69.5
7/9/2017 5:00,0,100,69.4,0,70,0,0,69.4
7/9/2017 5:15,0,100,69.4,0,142,0,0,69.4
7/9/2017 5:30,0,100,69.2,0,211,0,0,69.2
7/9/2017 5:45,0,100,69.1,0,33,0,0,69.1
7/9/2017 6:00,0,100,69.2,0,59,1,0,69.2
7/9/2017 6:15,0,100,69.2,0,62,0,0,69.2
7/9/2017 6:30,0,100,69.3,0,62,0,0,69.3
7/9/2017 6:45,0,100,69.3,0,62,0,0,69.3
7/9/2017 7:00,1,100,69.3,0,60,1,0,69.3
7/9/2017 7:15,46,100,69.3,0.01,22,1,0,69.3
7/9/2017 7:30,27,100,69.3,0,5,0,0,69.3
7/9/2017 7:45,20,100,69.4,0.01,0,0,0,69.4
7/9/2017 8:00,31,100,69.6,0.15,26,1,0,69.6
7/9/2017 8:15,97,100,69.8,0,56,2,0,69.8
7/9/2017 8:30,100,100,69.9,0,104,2,0,69.9
7/9/2017 8:45,104,100,69.6,0,139,1,0,69.6
7/9/2017 9:00,149,100,70.1,0,128,0,0,70.1
7/9/2017 9:15,421,100,70.9,0,314,0,0,70.9
7/9/2017 9:30,456,100,73.1,0,276,0,0,73.1
7/9/2017 9:45,413,100,74.7,0,184,0,0,74.7
7/9/2017 10:00,297,100,74.4,0,331,0,0,74.4
7/9/2017 10:15,251,99.9,73.8,0,333,0,0,73.8
7/9/2017 10:30,313,99.7,73.8,0,132,2,0,73.7
7/9/2017 10:45,636,98.3,74.7,0,60,4,0,74.2
7/9/2017 11:00,531,94.3,74.9,0,42,2,0,73.1
7/9/2017 11:15,875,89,76.6,0,42,3,0,73.1
7/9/2017 11:30,769,88.4,78.4,0,169,1,0,74.7
7/9/2017 11:45,423,85.3,77.8,0,227,1,0,73.1
7/9/2017 12:00,399,84.7,75.4,0.01,182,3,0,70.5
7/9/2017 12:15,642,89.7,76,0,166,4,0,72.7
7/9/2017 12:30,219,88,75.8,0,179,2,0,72
7/9/2017 12:45,700,89.4,76,0,248,2,0,72.7
7/9/2017 13:00,997,87,79.3,0,52,3,0,75.1
7/9/2017 13:15,904,84.2,79.2,0,88,4,0,74.1
7/9/2017 13:30,854,82.6,78.7,0,53,4,0,73
7/9/2017 13:45,780,82.9,78.6,0,49,3,0,73
7/9/2017 14:00,849,82,79.3,0,63,2,0,73.4
7/9/2017 14:15,766,80,79.2,0,57,5,0,72.6
7/9/2017 14:30,755,81,79.1,0,91,2,0,72.9
7/9/2017 14:45,744,81.2,79.6,0,50,4,0,73.4
7/9/2017 15:00,688,80.8,79,0,62,2,0,72.7
7/9/2017 15:15,636,80.2,78.6,0,35,2,0,72.1
7/9/2017 15:30,475,79.4,78.4,0,43,1,0,71.6
7/9/2017 15:45,340,78.8,77.5,0,66,2,0,70.5
7/9/2017 16:00,231,45.3,76.8,0,55,1,0,54
7/9/2017 16:15,110,52.7,76.8,0,55,0,0,58.4
7/9/2017 16:30,149,66,76.7,0,55,0,0,64.7
7/9/2017 16:45,154,83.8,75.8,0,55,0,0,70.6
7/9/2017 17:00,127,84.1,75.6,0,55,0,0,70.5
7/9/2017 17:15,109,84.1,75.4,0,48,0,0,70.3
7/9/2017 17:30,63,84.7,74.6,0,48,0,0,69.7
7/9/2017 17:45,40,86.4,73.7,0,48,0,0,69.4
7/9/2017 18:00,32,88.3,72.9,0,48,0,0,69.2
7/9/2017 18:15,6,90.6,71.9,0,48,0,0,69
7/9/2017 18:30,0,92.6,71.1,0,48,0,0,68.8
7/9/2017 18:45,0,93.7,70.7,0,48,0,0,68.8
7/9/2017 19:00,0,94.7,70.2,0,48,0,0,68.6
7/9/2017 19:15,0,95.6,70,0,48,0,0,68.7
7/9/2017 19:30,0,96.4,70.1,0,48,0,0,69
7/9/2017 19:45,0,97.3,70.2,0,48,0,0,69.4
7/9/2017 20:00,0,97.7,70.2,0,48,0,0,69.5
7/9/2017 20:15,0,98.2,70,0,48,0,0,69.5
7/9/2017 20:30,0,98.3,69.8,0,48,0,0,69.3
7/9/2017 20:45,0,98.6,69.7,0,48,0,0,69.3
7/9/2017 21:00,0,98.8,69.6,0,48,0,0,69.2
7/9/2017 21:15,0,99.2,69.8,0,62,0,0,69.6
7/9/2017 21:30,0,99.4,69.9,0,98,2,0,69.7
7/9/2017 21:45,0,99.4,69.7,0,88,0,0,69.5
7/9/2017 22:00,0,99.5,69.7,0,11,0,0,69.5
7/9/2017 22:15,0,99.5,69.4,0,28,0,0,69.2
7/9/2017 22:30,0,99.6,69.2,0,105,0,0,69.1
7/9/2017 22:45,0,99.7,69,0,283,1,0,68.9
7/9/2017 23:00,0,99.8,69.3,0,333,0,0,69.2
7/9/2017 23:15,0,99.9,69.1,0,348,0,0,69.1
7/9/2017 23:30,0,99.9,68.6,0,348,0,0,68.6
7/9/2017 23:45,0,100,68.6,0,177,0,0,68.6
7/10/2017 0:00,0,100,68.7,0,139,1,0,68.7
7/10/2017 0:15,0,100,68.5,0,169,0,0,68.5
