Fagaitua_no_rain,,,,,,,,
                    ,Solar Rad (wat/m2),RH (%),Temperature (*F),Rainfall (In),Wind Dir (Deg),Wind Gust (mph),Wind Speed (mph),Dew Point (*F)
9/28/2017 18:45,0,83.2,81.3,0,286,0,0,75.8
9/28/2017 19:00,0,81.9,81.5,0,16,2,0,75.5
9/28/2017 19:15,0,81.4,82,0,18,1,0,75.8
9/28/2017 19:30,0,80.5,82.2,0,18,0,0,75.7
9/28/2017 19:45,0,80.8,82.3,0,341,1,0,75.9
9/28/2017 20:00,0,79.8,82.7,0,327,1,0,76
9/28/2017 20:15,0,80,82.7,0,327,0,0,76
9/28/2017 20:30,0,80,82.6,0,327,2,0,75.9
9/28/2017 20:45,0,80,82.9,0,327,1,0,76.2
9/28/2017 21:00,0,80,82.9,0,327,1,0,76.2
9/28/2017 21:15,0,80.1,82.9,0,46,2,0,76.3
9/28/2017 21:30,0,79.4,83.2,0,84,4,0,76.3
9/28/2017 21:45,0,79.2,83.1,0,104,2,0,76.1
9/28/2017 22:00,0,79.6,83,0,87,2,0,76.2
9/28/2017 22:15,0,79.9,83,0,56,1,0,76.3
9/28/2017 22:30,0,80.3,82.7,0,56,2,0,76.1
9/28/2017 22:45,0,81.6,82.6,0,56,1,0,76.5
9/28/2017 23:00,0,80.8,82.7,0,56,1,0,76.3
9/28/2017 23:15,0,80.1,83,0,49,1,0,76.4
9/28/2017 23:30,0,80.3,83.3,0,72,2,0,76.7
9/28/2017 23:45,0,79.7,83.7,0,98,3,0,76.9
9/29/2017 0:00,0,79.6,83.9,0,135,3,0,77
9/29/2017 0:15,0,80.1,83.8,0,104,5,0,77.1
9/29/2017 0:30,0,80.4,83.9,0,117,5,0,77.3
9/29/2017 0:45,0,79,84.4,0,122,5,0,77.3
9/29/2017 1:00,0,78.8,84.5,0,107,5,0,77.3
9/29/2017 1:15,0,78.8,84.3,0,110,4,1,77.1
9/29/2017 1:30,0,79.4,84.2,0,104,12,2,77.3
9/29/2017 1:45,0,81.8,83,0,97,15,7,77
9/29/2017 2:00,0,82.3,82.8,0,107,16,6,76.9
9/29/2017 2:15,0,80.9,82.9,0,114,18,6,76.5
9/29/2017 2:30,0,80,83,0,127,14,5,76.3
9/29/2017 2:45,0,79.4,83.2,0,117,12,4,76.3
9/29/2017 3:00,0,78,83.2,0,115,13,4,75.8
9/29/2017 3:15,0,77,83.2,0,129,10,3,75.4
9/29/2017 3:30,0,77.3,83.4,0,122,12,3,75.7
9/29/2017 3:45,0,77.5,83.2,0,127,7,1,75.6
9/29/2017 4:00,0,77.6,82.9,0,97,7,1,75.3
9/29/2017 4:15,0,77.2,82.7,0,98,7,2,75
9/29/2017 4:30,0,78.1,82.6,0,111,9,1,75.2
9/29/2017 4:45,0,78.3,82.6,0,104,8,2,75.3
9/29/2017 5:00,0,77.2,82.7,0,108,8,1,75
9/29/2017 5:15,0,77.3,82.7,0,103,7,2,75
9/29/2017 5:30,0,77.5,82.7,0,105,10,2,75.1
9/29/2017 5:45,0,77,82.9,0,120,11,3,75.1
9/29/2017 6:00,0,76.3,82.9,0,72,12,3,74.8
9/29/2017 6:15,10,77,82.8,0,103,10,2,75
9/29/2017 6:30,21,77,82.9,0,84,11,3,75.1
9/29/2017 6:45,48,76.3,82.9,0,84,13,4,74.8
9/29/2017 7:00,97,76.2,83,0,97,12,3,74.9
9/29/2017 7:15,131,74.9,83.3,0,76,15,5,74.7
9/29/2017 7:30,116,75.1,83.5,0,104,12,3,75
9/29/2017 7:45,230,74.2,83.8,0,114,9,2,74.9
9/29/2017 8:00,226,75,83.9,0,125,4,1,75.3
9/29/2017 8:15,461,71.6,84.5,0,132,10,2,74.5
9/29/2017 8:30,571,70.5,85.7,0,115,9,2,75.2
9/29/2017 8:45,568,70.8,85.7,0,108,8,2,75.4
9/29/2017 9:00,510,70,85.6,0,132,9,2,74.9
9/29/2017 9:15,548,71,84.7,0,108,9,3,74.5
9/29/2017 9:30,820,68.7,85.2,0,114,12,1,74
9/29/2017 9:45,831,67.5,85.2,0,111,9,3,73.5
9/29/2017 10:00,884,67.3,85.8,0,136,8,1,74
9/29/2017 10:15,902,68.3,85.7,0,121,12,2,74.3
9/29/2017 10:30,1034,68.2,85.9,0,118,11,3,74.5
9/29/2017 10:45,1140,66.2,86.7,0,139,9,2,74.4
9/29/2017 11:00,1045,65.4,87.4,0,151,6,2,74.7
9/29/2017 11:15,878,67.1,86.6,0,145,10,2,74.7
9/29/2017 11:30,957,67.3,86.3,0,134,7,2,74.5
9/29/2017 11:45,939,66.3,86.9,0,146,8,2,74.6
9/29/2017 12:00,512,69.5,85.2,0,146,7,2,74.3
9/29/2017 12:15,620,70.2,84.3,0,127,7,2,73.8
9/29/2017 12:30,819,68.6,85.2,0,131,12,3,74
9/29/2017 12:45,1194,66.5,85.7,0,122,13,4,73.5
9/29/2017 13:00,1165,64.7,86.6,0,127,10,3,73.6
9/29/2017 13:15,1056,65.4,86.8,0,127,7,2,74.1
9/29/2017 13:30,972,65.7,86.9,0,156,7,2,74.3
9/29/2017 13:45,1155,65.9,86.3,0,127,10,3,73.8
9/29/2017 14:00,766,66.7,86.5,0,152,8,2,74.4
9/29/2017 14:15,969,66.4,86.3,0,155,5,1,74.1
9/29/2017 14:30,812,66.3,86.6,0,145,6,1,74.3
9/29/2017 14:45,552,67.9,85.4,0,148,8,1,73.9
9/29/2017 15:00,528,69.7,85.1,0,118,9,1,74.3
9/29/2017 15:15,758,67,85.5,0,129,8,2,73.6
9/29/2017 15:30,577,68.7,85.2,0,117,7,2,74
9/29/2017 15:45,386,69.4,84.5,0,120,10,2,73.6
9/29/2017 16:00,557,67.8,84.8,0,115,10,2,73.2
9/29/2017 16:15,446,67.7,85.1,0,135,7,2,73.5
9/29/2017 16:30,363,69.6,84.6,0,125,7,1,73.8
9/29/2017 16:45,143,71.9,83.4,0,122,11,2,73.6
9/29/2017 17:00,120,73.2,82.7,0,127,7,1,73.5
9/29/2017 17:15,124,74.1,83,0,132,3,0,74.1
9/29/2017 17:30,66,75,82.7,0,81,6,0,74.2
9/29/2017 17:45,39,75.6,82.3,0,87,3,0,74
9/29/2017 18:00,21,76.1,82.1,0,97,4,0,74
9/29/2017 18:15,10,76.4,82,0,83,3,0,74
9/29/2017 18:30,1,76.9,81.9,0,91,5,0,74.1
9/29/2017 18:45,0,78.1,82,0,76,2,0,74.6
9/29/2017 19:00,0,78.5,81.9,0,114,3,0,74.7
9/29/2017 19:15,0,78.2,82.2,0,74,7,0,74.9
9/29/2017 19:30,0,78.6,82.3,0,103,7,0,75.1
9/29/2017 19:45,0,78.9,82.4,0,79,3,0,75.3
9/29/2017 20:00,0,78.1,82.9,0,98,7,2,75.5
9/29/2017 20:15,0,77.3,83.4,0,80,12,2,75.7
9/29/2017 20:30,0,77.3,83.4,0,87,8,3,75.7
9/29/2017 20:45,0,77.2,83.4,0,62,5,1,75.7
9/29/2017 21:00,0,77.2,83.4,0,77,4,0,75.7
9/29/2017 21:15,0,77.8,83.2,0,90,3,0,75.7
9/29/2017 21:30,0,77.3,83.5,0,59,6,0,75.8
9/29/2017 21:45,0,77.1,83.4,0,80,6,1,75.6
9/29/2017 22:00,0,76.5,83.4,0,81,6,1,75.4
9/29/2017 22:15,0,76.3,83.4,0,90,8,1,75.3
9/29/2017 22:30,0,76.1,83.4,0,63,7,1,75.3
9/29/2017 22:45,0,75.7,83.5,0,67,4,0,75.2
9/29/2017 23:00,0,76.2,83.4,0,66,4,0,75.3
9/29/2017 23:15,0,76.3,83.3,0,49,2,0,75.2
9/29/2017 23:30,0,76.2,83.4,0,59,6,0,75.3
9/29/2017 23:45,0,75.8,83.4,0,67,4,0,75.1
9/30/2017 0:00,0,75.8,83.1,0,76,7,1,74.9
9/30/2017 0:15,0,76.4,83,0,38,3,0,75
9/30/2017 0:30,0,77,82.8,0,55,3,0,75
9/30/2017 0:45,0,76.9,83,0,67,7,1,75.2
9/30/2017 1:00,0,77.3,82.8,0,57,5,1,75.1
9/30/2017 1:15,0,77.3,82.9,0,60,2,0,75.2
9/30/2017 1:30,0,77.3,82.8,0,76,5,0,75.1
9/30/2017 1:45,0,78.3,82.6,0,86,3,0,75.3
9/30/2017 2:00,0,78.4,82.7,0,80,5,0,75.4
9/30/2017 2:15,0,78.4,82.8,0,115,6,0,75.5
9/30/2017 2:30,0,78.1,82.8,0,73,4,0,75.4
9/30/2017 2:45,0,77.5,82.8,0,62,5,0,75.2
9/30/2017 3:00,0,78,82.9,0,42,4,0,75.5
9/30/2017 3:15,0,78.2,83,0,60,3,0,75.7
9/30/2017 3:30,0,80.7,82.3,0,162,8,1,75.9
9/30/2017 3:45,0,82.4,81.5,0,107,6,0,75.7
9/30/2017 4:00,0,81.3,82.2,0,55,7,2,76
9/30/2017 4:15,0,81.6,82.4,0,111,4,0,76.3
9/30/2017 4:30,0,82,82.5,0,57,5,1,76.5
9/30/2017 4:45,0,82.4,82.8,0,59,5,1,77
9/30/2017 5:00,0,79.2,83.1,0,55,7,1,76.1
9/30/2017 5:15,0,77,83.3,0,62,6,1,75.5
9/30/2017 5:30,0,75.4,83.5,0,59,9,2,75.1
9/30/2017 5:45,0,75.3,83.6,0,63,7,2,75.1
9/30/2017 6:00,0,77.6,83,0,62,3,0,75.4
9/30/2017 6:15,6,77.7,83,0,49,4,0,75.5
9/30/2017 6:30,22,78,82.8,0,93,4,0,75.4
9/30/2017 6:45,29,77.6,83.2,0,72,4,0,75.6
9/30/2017 7:00,141,76.9,83.7,0,72,5,0,75.9
9/30/2017 7:15,119,75.6,84.9,0,76,7,1,76.5
9/30/2017 7:30,128,74.9,84.9,0,74,7,1,76.2
9/30/2017 7:45,332,73.2,85.3,0,70,11,2,76
9/30/2017 8:00,188,71.9,86.3,0,112,6,1,76.4
9/30/2017 8:15,179,72.6,84.2,0,84,12,4,74.7
9/30/2017 8:30,304,72.2,83.5,0,79,7,1,73.8
9/30/2017 8:45,370,73.4,84.7,0,96,3,0,75.5
9/30/2017 9:00,685,70.3,85.8,0,97,4,0,75.3
9/30/2017 9:15,797,69.6,87.6,0,139,5,0,76.7
9/30/2017 9:30,710,66.2,87.8,0,125,5,0,75.4
9/30/2017 9:45,915,65.6,87.9,0,105,6,1,75.2
9/30/2017 10:00,956,66.2,88.8,0,142,6,0,76.4
9/30/2017 10:15,910,66.2,88.9,0,127,6,1,76.5
9/30/2017 10:30,931,68.9,87.6,0,90,8,2,76.4
9/30/2017 10:45,776,67,87.9,0,132,8,1,75.9
9/30/2017 11:00,677,69.1,88.1,0,135,6,1,77
9/30/2017 11:15,668,69.2,87.7,0,110,7,1,76.6
9/30/2017 11:30,516,71.5,86.5,0,101,13,3,76.4
9/30/2017 11:45,475,73.3,85.6,0,105,12,4,76.3
9/30/2017 12:00,514,72.2,86.1,0,105,11,3,76.3
9/30/2017 12:15,449,73.9,85.6,0,101,10,2,76.5
9/30/2017 12:30,745,73.2,85.8,0,101,11,2,76.4
9/30/2017 12:45,920,72.3,87.2,0,127,7,2,77.4
9/30/2017 13:00,1138,67.9,88.1,0,128,11,3,76.4
9/30/2017 13:15,930,66.4,88.1,0,105,11,2,75.8
9/30/2017 13:30,801,68.4,87.9,0,141,4,0,76.5
9/30/2017 13:45,1065,64.6,89.6,0,142,7,1,76.4
9/30/2017 14:00,873,66.8,88.7,0,151,9,1,76.5
9/30/2017 14:15,655,68,88.4,0,145,4,0,76.8
9/30/2017 14:30,495,70.2,87.4,0,149,4,1,76.8
9/30/2017 14:45,257,73.7,85.7,0,134,6,1,76.6
9/30/2017 15:00,262,74.7,85.2,0,128,4,0,76.5
9/30/2017 15:15,161,75.9,84.9,0,121,7,2,76.6
9/30/2017 15:30,265,75.5,84.8,0,114,7,1,76.4
9/30/2017 15:45,207,75.4,84.9,0,121,11,2,76.4
9/30/2017 16:00,239,75.9,84.9,0,125,5,1,76.6
9/30/2017 16:15,230,75.4,85.3,0,124,6,0,76.8
9/30/2017 16:30,176,74.7,84.9,0,107,9,2,76.2
9/30/2017 16:45,51,80.6,81.9,0,83,9,1,75.5
9/30/2017 17:00,32,82.2,81.4,0,55,3,0,75.5
9/30/2017 17:15,31,82.5,81.6,0,29,2,0,75.8
9/30/2017 17:30,27,81.3,82.6,0,88,7,1,76.4
9/30/2017 17:45,15,78.9,83.4,0,69,7,1,76.3
9/30/2017 18:00,9,78.4,83.4,0,73,4,0,76.1
9/30/2017 18:15,4,77.4,83.4,0,104,10,2,75.7
9/30/2017 18:30,0,77.1,83.6,0,81,8,2,75.8
9/30/2017 18:45,0,77.1,83.4,0,84,8,1,75.6
9/30/2017 19:00,0,75.1,83.8,0,87,11,3,75.3
9/30/2017 19:15,0,76.2,83.6,0,83,10,2,75.5
9/30/2017 19:30,0,79.2,83.2,0,94,7,1,76.2
9/30/2017 19:45,0,79.5,83,0,101,7,1,76.1
9/30/2017 20:00,0,79.2,83.1,0,96,5,1,76.1
9/30/2017 20:15,0,77.2,83.6,0,62,8,1,75.9
9/30/2017 20:30,0,76.1,83.5,0,76,7,1,75.4
9/30/2017 20:45,0,76.6,83.4,0,79,7,1,75.4
9/30/2017 21:00,0,76.4,83.2,0,91,8,2,75.2
9/30/2017 21:15,0,77.3,83.4,0,91,13,2,75.7
9/30/2017 21:30,0,76.2,83.8,0,100,9,3,75.7
9/30/2017 21:45,0,75.4,83.6,0,74,8,1,75.2
9/30/2017 22:00,0,75.1,83.8,0,94,11,3,75.3
9/30/2017 22:15,0,75.4,83.6,0,88,6,2,75.2
9/30/2017 22:30,0,73.3,83.7,0,93,12,2,74.5
9/30/2017 22:45,0,73.3,83.5,0,103,10,2,74.3
9/30/2017 23:00,0,75.2,83.2,0,110,5,1,74.7
9/30/2017 23:15,0,75.4,82.7,0,105,8,2,74.3
9/30/2017 23:30,0,75.9,82.7,0,96,5,1,74.5
9/30/2017 23:45,0,76,82.4,0,103,6,1,74.2
10/1/2017 0:00,0,75.6,82.9,0,112,9,2,74.6
10/1/2017 0:15,0,75.7,82.7,0,108,8,1,74.4
10/1/2017 0:30,0,75.4,83,0,117,11,2,74.6
10/1/2017 0:45,0,74.3,83.4,0,108,11,3,74.6
10/1/2017 1:00,0,74.3,83.4,0,114,10,3,74.6
10/1/2017 1:15,0,74.1,83.3,0,129,12,4,74.4
10/1/2017 1:30,0,74.8,83.2,0,134,9,4,74.6
10/1/2017 1:45,0,74.4,83.2,0,129,12,4,74.4
10/1/2017 2:00,0,73.2,83,0,117,13,4,73.7
10/1/2017 2:15,0,72.6,82.8,0,107,12,3,73.3
10/1/2017 2:30,0,74.1,82.6,0,115,10,2,73.7
10/1/2017 2:45,0,75.4,82.4,0,100,12,1,74
10/1/2017 3:00,0,77.1,82,0,77,8,2,74.3
10/1/2017 3:15,0,76.4,82,0,98,8,2,74
10/1/2017 3:30,0,76,82.3,0,120,11,3,74.2
10/1/2017 3:45,0,76,82.6,0,112,11,2,74.4
10/1/2017 4:00,0,74.5,82.9,0,120,13,4,74.2
10/1/2017 4:15,0,73.8,82.7,0,122,14,3,73.7
10/1/2017 4:30,0,75.5,82.8,0,134,12,3,74.4
10/1/2017 4:45,0,74.2,82.8,0,127,12,4,73.9
10/1/2017 5:00,0,74.4,82.8,0,115,14,4,74
10/1/2017 5:15,0,72.6,82.8,0,120,13,6,73.3
10/1/2017 5:30,0,72.7,82.7,0,115,16,6,73.3
10/1/2017 5:45,0,72.5,82.6,0,118,17,6,73.1
10/1/2017 6:00,0,72.6,82.4,0,124,16,5,72.9
10/1/2017 6:15,6,71.5,82.3,0,107,15,6,72.4
10/1/2017 6:30,32,71.7,82.3,0,115,17,6,72.5
10/1/2017 6:45,99,70,82.3,0,124,17,5,71.8
10/1/2017 7:00,163,69,82.7,0,131,12,3,71.7
10/1/2017 7:15,227,67.6,83.1,0,134,13,4,71.5
10/1/2017 7:30,232,70.4,83.1,0,114,14,4,72.7
10/1/2017 7:45,285,68.6,83.3,0,129,13,4,72.1
10/1/2017 8:00,315,67.5,83.1,0,121,13,5,71.5
10/1/2017 8:15,418,67.7,84,0,127,13,3,72.4
10/1/2017 8:30,378,68.3,83.7,0,125,12,3,72.4
10/1/2017 8:45,523,67.5,84.3,0,132,9,3,72.6
10/1/2017 9:00,401,69.1,83.9,0,122,13,4,72.9
10/1/2017 9:15,493,68.6,84.3,0,131,11,4,73.1
10/1/2017 9:30,461,68.3,84,0,127,8,3,72.7
10/1/2017 9:45,580,68.2,84.7,0,135,13,3,73.3
10/1/2017 10:00,563,69.6,84.3,0,122,14,3,73.5
10/1/2017 10:15,930,65,85.9,0,145,9,3,73
10/1/2017 10:30,880,65.5,86.2,0,144,11,2,73.6
10/1/2017 10:45,783,66.5,85.9,0,127,11,4,73.7
10/1/2017 11:00,686,68.3,85.2,0,134,8,2,73.8
10/1/2017 11:15,636,66.9,85.7,0,139,8,2,73.7
10/1/2017 11:30,880,65.1,85.5,0,135,7,3,72.7
10/1/2017 11:45,928,63.8,86.6,0,142,10,2,73.2
10/1/2017 12:00,1041,63.9,86.6,0,141,6,2,73.2
10/1/2017 12:15,767,65.5,86.4,0,135,9,3,73.8
10/1/2017 12:30,705,66.3,85.6,0,146,7,2,73.3
10/1/2017 12:45,829,67.2,85.6,0,131,9,2,73.7
10/1/2017 13:00,1198,61.4,87.8,0,142,9,1,73.2
10/1/2017 13:15,876,66.2,87.2,0,132,8,2,74.8
10/1/2017 13:30,537,72.2,84.6,0,136,10,3,74.9
10/1/2017 13:45,817,69.1,84.9,0,146,8,2,73.9
10/1/2017 14:00,826,68.1,86.5,0,142,7,2,75
10/1/2017 14:15,963,65.7,86.5,0,129,6,2,73.9
10/1/2017 14:30,688,66.8,87,0,132,7,2,74.9
10/1/2017 14:45,595,67.7,85.7,0,131,7,2,74.1
10/1/2017 15:00,574,70.5,85.3,0,142,7,2,74.9
10/1/2017 15:15,711,68.1,85.7,0,127,7,2,74.2
10/1/2017 15:30,725,66.6,85.8,0,139,6,2,73.7
10/1/2017 15:45,627,66.4,85.9,0,144,8,2,73.7
10/1/2017 16:00,576,65.3,85.7,0,148,9,2,73
10/1/2017 16:15,417,65.9,85,0,136,14,3,72.6
10/1/2017 16:30,303,65.6,84,0,117,12,3,71.5
10/1/2017 16:45,324,66.4,84.3,0,139,11,2,72.1
10/1/2017 17:00,182,68,83.6,0,122,9,3,72.2
10/1/2017 17:15,134,69.6,83,0,124,18,3,72.3
10/1/2017 17:30,72,69.7,82.5,0,112,14,4,71.8
10/1/2017 17:45,33,70.6,82.3,0,115,13,4,72
10/1/2017 18:00,23,70.8,82.2,0,111,15,3,72
10/1/2017 18:15,10,71.1,82.1,0,112,11,4,72
10/1/2017 18:30,1,72.7,82,0,122,6,1,72.6
10/1/2017 18:45,0,73.5,81.8,0,129,5,1,72.7
10/1/2017 19:00,0,73,81.8,0,120,9,2,72.5
10/1/2017 19:15,0,73.3,81.9,0,134,7,2,72.7
10/1/2017 19:30,0,73.7,82,0,111,9,1,73
10/1/2017 19:45,0,72.7,82.2,0,124,10,3,72.8
10/1/2017 20:00,0,72.7,82.3,0,125,11,3,72.9
10/1/2017 20:15,0,73.6,82.3,0,122,14,3,73.2
10/1/2017 20:30,0,74.6,82.3,0,129,8,2,73.6
10/1/2017 20:45,0,74.9,82.3,0,112,9,2,73.7
10/1/2017 21:00,0,74.1,82.3,0,115,10,2,73.4
10/1/2017 21:15,0,73.9,82.3,0,125,7,2,73.3
10/1/2017 21:30,0,74.4,82.3,0,136,7,1,73.5
10/1/2017 21:45,0,74.6,82.4,0,131,12,2,73.7
10/1/2017 22:00,0,74.6,82.5,0,121,13,3,73.8
10/1/2017 22:15,0,75.3,82.6,0,127,11,3,74.2
10/1/2017 22:30,0,75.8,82.6,0,124,6,1,74.4
10/1/2017 22:45,0,76,82.6,0,131,8,1,74.4
10/1/2017 23:00,0,76,82.8,0,135,8,3,74.6
10/1/2017 23:15,0,76.1,83,0,114,10,3,74.9
10/1/2017 23:30,0,76.2,83,0,139,12,3,74.9
10/1/2017 23:45,0,76.9,83,0,146,10,2,75.2
10/2/2017 0:00,0,76.6,82.9,0,127,8,2,75
10/2/2017 0:15,0,76.5,83,0,136,7,2,75
10/2/2017 0:30,0,77.3,83,0,138,6,2,75.3
10/2/2017 0:45,0,76.3,83.2,0,125,8,2,75.1
10/2/2017 1:00,0,76.2,83.3,0,129,14,4,75.2
10/2/2017 1:15,0,76,83.4,0,121,15,3,75.2
10/2/2017 1:30,0,75.6,83.3,0,112,12,4,75
10/2/2017 1:45,0,75.9,83,0,118,13,3,74.8
10/2/2017 2:00,0,76.2,83.1,0,120,10,4,75
10/2/2017 2:15,0,78.9,82.7,0,135,12,3,75.6
10/2/2017 2:30,0,78,82.8,0,112,17,4,75.4
10/2/2017 2:45,0,76.2,83.1,0,120,14,5,75
10/2/2017 3:00,0,75.5,83.2,0,120,16,5,74.8
10/2/2017 3:15,0,76.2,83.2,0,111,18,6,75.1
10/2/2017 3:30,0,76.6,83.2,0,131,13,3,75.3
10/2/2017 3:45,0,77,83.1,0,128,9,2,75.3
10/2/2017 4:00,0,76.8,83.1,0,111,10,2,75.2
10/2/2017 4:15,0,76.8,83.3,0,110,16,3,75.4
10/2/2017 4:30,0,79.6,82.5,0,94,24,4,75.7
10/2/2017 4:45,0,80,81.8,0,114,11,3,75.1
10/2/2017 5:00,0,80.2,82,0,93,8,1,75.4
10/2/2017 5:15,0,80.6,82.4,0,125,14,3,75.9
10/2/2017 5:30,0,79.3,82.8,0,121,13,3,75.9
10/2/2017 5:45,0,78.3,83.3,0,114,10,3,76
10/2/2017 6:00,0,80.2,82.8,0,98,15,4,76.2
10/2/2017 6:15,11,83,81.9,0,118,9,3,76.3
10/2/2017 6:30,79,81,82.7,0,108,13,4,76.4
10/2/2017 6:45,79,80.3,82.9,0,115,10,3,76.3
10/2/2017 7:00,70,80.3,83.1,0,110,10,2,76.5
10/2/2017 7:15,117,79.1,83.8,0,127,9,2,76.8
10/2/2017 7:30,37,80.6,83.7,0,128,13,3,77.2
10/2/2017 7:45,69,82.5,83,0,97,13,5,77.2
10/2/2017 8:00,254,83.5,83,0,124,12,4,77.6
10/2/2017 8:15,327,82,84.3,0,139,10,3,78.3
10/2/2017 8:30,223,81.6,84.6,0,120,17,3,78.5
10/2/2017 8:45,234,79.8,84,0,114,13,5,77.2
10/2/2017 9:00,297,77.1,83.8,0,104,11,3,76
10/2/2017 9:15,301,78.4,84.9,0,134,6,1,77.6
10/2/2017 9:30,423,81,84.6,0,128,9,3,78.2
10/2/2017 9:45,899,76.4,86.2,0,129,8,2,78.1
10/2/2017 10:00,977,73.4,87.3,0,135,13,3,78
10/2/2017 10:15,531,73.6,86.6,0,136,13,4,77.4
10/2/2017 10:30,873,74,85.9,0,104,15,4,76.9
10/2/2017 10:45,1131,71.3,87.7,0,135,14,4,77.5
10/2/2017 11:00,907,69.1,87.7,0,134,11,3,76.6
10/2/2017 11:15,1127,67.8,87.6,0,128,12,3,75.9
10/2/2017 11:30,847,70.5,87.4,0,142,11,3,76.9
10/2/2017 11:45,760,71.9,86.4,0,148,11,3,76.5
10/2/2017 12:00,664,74.3,85.7,0,144,10,4,76.8
10/2/2017 12:15,843,72.9,85.9,0,139,9,3,76.4
10/2/2017 12:30,1045,71.5,86.6,0,128,11,4,76.5
10/2/2017 12:45,1042,70.9,86.7,0,149,13,4,76.4
10/2/2017 13:00,911,69.6,86.5,0,155,10,4,75.6
10/2/2017 13:15,816,69.6,84.9,0,120,13,5,74.1
10/2/2017 13:30,486,72.8,84.5,0,127,9,3,75
10/2/2017 13:45,935,72.5,85.5,0,131,11,4,75.9
10/2/2017 14:00,901,68.7,86.5,0,129,9,3,75.3
10/2/2017 14:15,991,68.5,86.7,0,144,15,3,75.4
10/2/2017 14:30,837,71.1,86.3,0,139,9,3,76.1
10/2/2017 14:45,505,74.8,84.9,0,131,14,3,76.2
10/2/2017 15:00,235,81.7,81.6,0,139,13,3,75.6
10/2/2017 15:15,257,82.3,81.2,0,129,8,2,75.4
10/2/2017 15:30,191,79.8,82.1,0,122,13,4,75.4
10/2/2017 15:45,256,79.3,82.2,0,138,11,3,75.3
10/2/2017 16:00,277,76.2,83.5,0,138,10,3,75.4
10/2/2017 16:15,190,74.5,83.7,0,131,12,3,74.9
10/2/2017 16:30,186,74.5,83.7,0,120,11,3,74.9
10/2/2017 16:45,136,72.2,83.7,0,125,15,5,74
10/2/2017 17:00,105,72,83.6,0,151,16,5,73.8
10/2/2017 17:15,64,73.6,83.4,0,120,14,4,74.3
10/2/2017 17:30,67,73.6,83.4,0,139,11,4,74.3
10/2/2017 17:45,29,72.6,83.3,0,136,8,3,73.8
10/2/2017 18:00,18,71.5,83.2,0,131,13,5,73.3
10/2/2017 18:15,10,73.1,83,0,141,13,3,73.7
10/2/2017 18:30,1,72.9,82.8,0,118,10,3,73.4
10/2/2017 18:45,0,73,83,0,117,12,4,73.7
10/2/2017 19:00,0,72.2,82.9,0,127,16,4,73.2
10/2/2017 19:15,0,74.2,82.7,0,122,11,3,73.8
10/2/2017 19:30,0,73.3,82.7,0,132,10,2,73.5
10/2/2017 19:45,0,72.8,82.8,0,122,11,3,73.4
10/2/2017 20:00,0,72.8,83,0,120,13,4,73.6
10/2/2017 20:15,0,72.8,82.9,0,114,19,4,73.5
10/2/2017 20:30,0,72.8,82.8,0,115,11,3,73.4
10/2/2017 20:45,0,73.1,82.7,0,120,9,3,73.4
10/2/2017 21:00,0,73.5,82.7,0,120,8,2,73.6
10/2/2017 21:15,0,73.5,82.7,0,138,11,3,73.6
10/2/2017 21:30,0,74.5,82.7,0,129,9,3,74
10/2/2017 21:45,0,72.8,82.7,0,142,12,4,73.3
10/2/2017 22:00,0,74.2,82.7,0,125,9,3,73.8
10/2/2017 22:15,0,75.2,82.5,0,135,12,4,74
10/2/2017 22:30,0,74.1,82.7,0,127,9,4,73.8
10/2/2017 22:45,0,73.5,82.7,0,124,14,4,73.6
10/2/2017 23:00,0,73.4,82.6,0,139,10,2,73.4
10/2/2017 23:15,0,74,82.4,0,142,10,2,73.5
10/2/2017 23:30,0,73.9,82.4,0,121,9,2,73.4
10/2/2017 23:45,0,73.1,82.5,0,136,12,4,73.2
10/3/2017 0:00,0,73.4,82.5,0,149,8,3,73.3
10/3/2017 0:15,0,74.1,82.4,0,142,10,3,73.5
10/3/2017 0:30,0,72.7,82.4,0,134,12,3,73
10/3/2017 0:45,0,74,82.4,0,134,10,2,73.5
10/3/2017 1:00,0,74,82.3,0,128,12,3,73.4
10/3/2017 1:15,0,74,82.3,0,139,9,3,73.4
10/3/2017 1:30,0,74.3,82.3,0,146,10,4,73.5
10/3/2017 1:45,0,74.7,82.3,0,134,12,3,73.7
10/3/2017 2:00,0,75.6,82.3,0,129,10,3,74
10/3/2017 2:15,0,75.2,82.3,0,124,11,3,73.8
10/3/2017 2:30,0,75.9,82.5,0,136,18,3,74.3
10/3/2017 2:45,0,83,79.2,0,107,17,5,73.7
10/3/2017 3:00,0,86.1,78.3,0,129,13,2,73.8
10/3/2017 3:15,0,86.9,79.7,0,115,9,2,75.5
10/3/2017 3:30,0,82.8,81.5,0,120,13,3,75.8
10/3/2017 3:45,0,80.4,82.2,0,114,14,3,75.7
10/3/2017 4:00,0,79.2,82.6,0,117,12,3,75.6
10/3/2017 4:15,0,75.8,82.9,0,111,15,6,74.7
10/3/2017 4:30,0,76.5,83.1,0,105,12,3,75.1
10/3/2017 4:45,0,76.2,83.1,0,124,13,4,75
10/3/2017 5:00,0,78.3,83.2,0,124,14,3,75.9
10/3/2017 5:15,0,78.9,82.7,0,129,15,4,75.6
10/3/2017 5:30,0,77.3,82.9,0,114,14,4,75.2
10/3/2017 5:45,0,77.6,82.9,0,114,14,4,75.3
