,Alava Wx 2,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
781,2016-12-28 13:00:00,59,100,65.4,0,129,0,0,65.4
782,2016-12-28 13:15:00,65,100,65.3,0,129,0,0,65.3
783,2016-12-28 13:30:00,76,100,65.6,0,129,0,0,65.6
784,2016-12-28 13:45:00,98,100,66.1,0,129,0,0,66.1
785,2016-12-28 14:00:00,140,100,66.5,0,129,0,0,66.5
786,2016-12-28 14:15:00,138,100,66.8,0,129,0,0,66.8
787,2016-12-28 14:30:00,158,100,66.6,0,129,0,0,66.6
788,2016-12-28 14:45:00,140,100,67,0,129,0,0,67
789,2016-12-28 15:00:00,136,100,67,0,129,0,0,67
790,2016-12-28 15:15:00,115,100,67.1,0,129,0,0,67.1
791,2016-12-28 15:30:00,116,100,67,0,117,1,0,67
792,2016-12-28 15:45:00,72,100,66.7,0,124,3,0,66.7
793,2016-12-28 16:00:00,61,100,66.6,0,163,3,0,66.6
794,2016-12-28 16:15:00,58,100,66.3,0,87,2,0,66.3
795,2016-12-28 16:30:00,41,100,66.1,0,105,2,0,66.1
796,2016-12-28 16:45:00,61,100,66.1,0,101,3,0,66.1
797,2016-12-28 17:00:00,58,100,66,0,135,4,0,66
798,2016-12-28 17:15:00,48,100,66,0,149,1,0,66
799,2016-12-28 17:30:00,34,100,66,0,176,2,0,66
800,2016-12-28 17:45:00,31,100,66,0,124,2,0,66
801,2016-12-28 18:00:00,21,100,66.4,0,186,3,0,66.4
802,2016-12-28 18:15:00,11,100,66.6,0,176,4,0,66.6
803,2016-12-28 18:30:00,9,100,66.3,0,156,6,0,66.3
804,2016-12-28 18:45:00,3,100,66,0,152,5,0,66
805,2016-12-28 19:00:00,0,100,65.5,0,141,3,0,65.5
806,2016-12-28 19:15:00,0,100,65.4,0,87,3,0,65.4
807,2016-12-28 19:30:00,0,100,65.6,0,117,2,0,65.6
808,2016-12-28 19:45:00,0,100,65.4,0,160,3,0,65.4
809,2016-12-28 20:00:00,0,100,65.5,0,139,4,0,65.5
810,2016-12-28 20:15:00,0,100,65.6,0,125,6,0,65.6
811,2016-12-28 20:30:00,0,100,65.7,0,131,4,0,65.7
812,2016-12-28 20:45:00,0,100,65.7,0,125,3,0,65.7
813,2016-12-28 21:00:00,0,100,65.7,0,155,2,0,65.7
814,2016-12-28 21:15:00,0,100,65.8,0,112,3,0,65.8
815,2016-12-28 21:30:00,0,100,65.8,0,131,3,0,65.8
816,2016-12-28 21:45:00,0,100,65.6,0,242,17,2,65.6
817,2016-12-28 22:00:00,0,100,64.9,0,316,11,2,64.9
818,2016-12-28 22:15:00,0,100,65.3,0,316,12,2,65.3
819,2016-12-28 22:30:00,0,100,65.3,0,328,11,2,65.3
820,2016-12-28 22:45:00,0,100,65.2,0,323,10,2,65.2
821,2016-12-28 23:00:00,0,100,65.2,0,328,11,2,65.2
822,2016-12-28 23:15:00,0,100,65.1,0,312,5,1,65.1
823,2016-12-28 23:30:00,0,100,65,0,261,2,0,65
824,2016-12-28 23:45:00,0,100,65.1,0,152,2,0,65.1
825,2016-12-29 00:00:00,0,100,65.2,0,156,2,0,65.2
826,2016-12-29 00:15:00,0,100,65.4,0,125,2,0,65.4
827,2016-12-29 00:30:00,0,100,65.4,0,176,1,0,65.4
828,2016-12-29 00:45:00,0,100,65.5,0,176,0,0,65.5
829,2016-12-29 01:00:00,0,100,65.6,0,151,1,0,65.6
830,2016-12-29 01:15:00,0,100,65.6,0,101,0,0,65.6
831,2016-12-29 01:30:00,0,100,65.7,0,88,2,0,65.7
832,2016-12-29 01:45:00,0,100,65.6,0,88,0,0,65.6
833,2016-12-29 02:00:00,0,100,65.2,0,111,2,0,65.2
834,2016-12-29 02:15:00,0,100,65.2,0,84,2,0,65.2
835,2016-12-29 02:30:00,0,100,65.2,0,98,0,0,65.2
836,2016-12-29 02:45:00,0,100,65.1,0,98,1,0,65.1
837,2016-12-29 03:00:00,0,100,65.1,0,100,0,0,65.1
838,2016-12-29 03:15:00,0,100,65,0,100,0,0,65
839,2016-12-29 03:30:00,0,100,64.9,0,100,1,0,64.9
840,2016-12-29 03:45:00,0,100,64.9,0,100,0,0,64.9
841,2016-12-29 04:00:00,0,100,64.9,0,100,1,0,64.9
842,2016-12-29 04:15:00,0,100,65,0,101,1,0,65
843,2016-12-29 04:30:00,0,100,65.3,0,101,0,0,65.3
844,2016-12-29 04:45:00,0,100,65.3,0,105,2,0,65.3
845,2016-12-29 05:00:00,0,100,65.1,0,108,1,0,65.1
846,2016-12-29 05:15:00,0,100,64.6,0,138,1,0,64.6
847,2016-12-29 05:30:00,0,100,64.6,0,105,2,0,64.6
848,2016-12-29 05:45:00,0,100,64.9,0,88,1,0,64.9
849,2016-12-29 06:00:00,0,100,64.9,0,94,2,0,64.9
850,2016-12-29 06:15:00,3,100,64.7,0,139,4,0,64.7
851,2016-12-29 06:30:00,17,100,64.7,0,128,1,0,64.7
852,2016-12-29 06:45:00,28,100,64.8,0,83,3,0,64.8
853,2016-12-29 07:00:00,61,100,65.1,0,87,2,0,65.1
854,2016-12-29 07:15:00,60,100,65.3,0,97,2,0,65.3
855,2016-12-29 07:30:00,64,100,65.7,0,127,1,0,65.7
856,2016-12-29 07:45:00,135,100,66,0,138,0,0,66
857,2016-12-29 08:00:00,255,100,66.6,0,138,0,0,66.6
858,2016-12-29 08:15:00,158,100,66.3,0,180,1,0,66.3
859,2016-12-29 08:30:00,259,100,67,0,115,2,0,67
860,2016-12-29 08:45:00,316,100,67.2,0,138,0,0,67.2
861,2016-12-29 09:00:00,302,100,67.4,0,105,1,0,67.4
862,2016-12-29 09:15:00,183,100,67.4,0,200,0,0,67.4
863,2016-12-29 09:30:00,393,100,67.8,0,148,2,0,67.8
864,2016-12-29 09:45:00,594,100,69.3,0,110,1,0,69.3
865,2016-12-29 10:00:00,451,100,70,0,120,0,0,70
866,2016-12-29 10:15:00,458,99.7,70.2,0,125,0,0,70.1
867,2016-12-29 10:30:00,434,97.9,71.3,0,125,0,0,70.7
868,2016-12-29 10:45:00,394,94.4,71.7,0,169,0,0,70
869,2016-12-29 11:00:00,411,92.7,72,0,124,1,0,69.7
870,2016-12-29 11:15:00,420,92,72.5,0,121,1,0,70
871,2016-12-29 11:30:00,470,90.5,73.1,0,107,1,0,70.1
872,2016-12-29 11:45:00,511,88.5,73.2,0,139,2,0,69.6
873,2016-12-29 12:00:00,457,88.4,73.3,0,107,1,0,69.7
874,2016-12-29 12:15:00,806,85.8,74.9,0,97,3,0,70.4
875,2016-12-29 12:30:00,737,82.9,76.2,0,184,1,0,70.7
876,2016-12-29 12:45:00,569,85.9,74.9,0,84,2,0,70.4
877,2016-12-29 13:00:00,561,84.2,75.7,0,93,1,0,70.6
878,2016-12-29 13:15:00,557,83.1,76,0,139,1,0,70.6
879,2016-12-29 13:30:00,617,83.2,76,0,141,2,0,70.6
880,2016-12-29 13:45:00,359,83.2,75.6,0,110,1,0,70.2
881,2016-12-29 14:00:00,107,87.9,72.8,0,166,2,0,69
882,2016-12-29 14:15:00,116,93.2,70.8,0,108,2,0,68.7
883,2016-12-29 14:30:00,183,95.3,70.1,0,84,2,0,68.7
884,2016-12-29 14:45:00,313,96.1,70.2,0,87,0,0,69
885,2016-12-29 15:00:00,235,95.7,70.6,0,87,0,0,69.3
886,2016-12-29 15:15:00,161,95.6,69.8,0,173,0,0,68.5
887,2016-12-29 15:30:00,183,96.4,69.3,0,176,0,0,68.2
888,2016-12-29 15:45:00,302,96.9,69.8,0,176,0,0,68.9
889,2016-12-29 16:00:00,300,95.9,70.4,0,192,0,0,69.1
890,2016-12-29 16:15:00,231,94.5,70.9,0,200,0,0,69.2
891,2016-12-29 16:30:00,167,94.7,70.1,0,151,2,0,68.5
892,2016-12-29 16:45:00,138,95.1,69.3,0,125,0,0,67.8
893,2016-12-29 17:00:00,58,95.5,68.6,0,136,0,0,67.2
894,2016-12-29 17:15:00,65,97.1,67.7,0,163,1,0,66.8
895,2016-12-29 17:30:00,181,97.9,68.1,0,115,1,0,67.5
896,2016-12-29 17:45:00,47,97.5,68,0,86,1,0,67.2
897,2016-12-29 18:00:00,19,97.9,67,0,125,1,0,66.4
898,2016-12-29 18:15:00,23,98.5,66.8,0,146,0,0,66.3
899,2016-12-29 18:30:00,22,98.9,66.7,0,144,0,0,66.4
900,2016-12-29 18:45:00,6,99.3,66.7,0,201,0,0,66.5
901,2016-12-29 19:00:00,0,99.5,66.4,0,155,0,0,66.2
902,2016-12-29 19:15:00,0,99.5,66.1,0,86,1,0,65.9
903,2016-12-29 19:30:00,0,99.5,65.8,0,88,0,0,65.6
904,2016-12-29 19:45:00,0,99.5,65.6,0,90,0,0,65.4
905,2016-12-29 20:00:00,0,99.7,65.5,0,138,0,0,65.4
906,2016-12-29 20:15:00,0,99.7,65.3,0,160,0,0,65.2
907,2016-12-29 20:30:00,0,99.9,65.3,0,160,0,0,65.3
908,2016-12-29 20:45:00,0,99.9,65.3,0,134,0,0,65.3
909,2016-12-29 21:00:00,0,100,65.4,0,73,1,0,65.4
910,2016-12-29 21:15:00,0,100,65.3,0,81,0,0,65.3
911,2016-12-29 21:30:00,0,100,65.1,0,100,2,0,65.1
912,2016-12-29 21:45:00,0,100,64.9,0,94,2,0,64.9
913,2016-12-29 22:00:00,0,100,64.8,0,144,2,0,64.8
914,2016-12-29 22:15:00,0,100,64.4,0,93,3,0,64.4
915,2016-12-29 22:30:00,0,100,64.6,0,111,2,0,64.6
916,2016-12-29 22:45:00,0,100,64.9,0,88,2,0,64.9
917,2016-12-29 23:00:00,0,100,64.8,0,97,3,0,64.8
918,2016-12-29 23:15:00,0,100,64.9,0,96,1,0,64.9
919,2016-12-29 23:30:00,0,100,64.6,0,87,3,0,64.6
920,2016-12-29 23:45:00,0,100,64.4,0,127,3,0,64.4
921,2016-12-30 00:00:00,0,100,64.2,0,94,2,0,64.2
922,2016-12-30 00:15:00,0,100,63.7,0,148,1,0,63.7
923,2016-12-30 00:30:00,0,100,63.2,0,120,2,0,63.2
924,2016-12-30 00:45:00,0,100,62.9,0,121,2,0,62.9
925,2016-12-30 01:00:00,0,100,62.7,0,103,1,0,62.7
926,2016-12-30 01:15:00,0,100,63.2,0,120,1,0,63.2
927,2016-12-30 01:30:00,0,100,63.6,0,189,2,0,63.6
928,2016-12-30 01:45:00,0,100,64,0,110,1,0,64
929,2016-12-30 02:00:00,0,100,64.2,0,129,1,0,64.2
930,2016-12-30 02:15:00,0,100,64.5,0,159,2,0,64.5
931,2016-12-30 02:30:00,0,100,64.6,0,103,1,0,64.6
932,2016-12-30 02:45:00,0,100,64.2,0,104,2,0,64.2
933,2016-12-30 03:00:00,0,100,64,0,152,1,0,64
934,2016-12-30 03:15:00,0,100,64.2,0,112,1,0,64.2
935,2016-12-30 03:30:00,0,100,64.5,0,110,1,0,64.5
936,2016-12-30 03:45:00,0,100,64.7,0,159,0,0,64.7
937,2016-12-30 04:00:00,0,100,64.8,0,180,0,0,64.8
938,2016-12-30 04:15:00,0,100,64.9,0,138,4,0,64.9
939,2016-12-30 04:30:00,0,100,63.9,0,105,4,0,63.9
940,2016-12-30 04:45:00,0,100,63.5,0,128,2,0,63.5
941,2016-12-30 05:00:00,0,100,63.5,0,151,4,0,63.5
942,2016-12-30 05:15:00,0,100,63.1,0,128,2,0,63.1
943,2016-12-30 05:30:00,0,100,62.9,0,125,3,0,62.9
944,2016-12-30 05:45:00,0,100,62.8,0,173,5,0,62.8
945,2016-12-30 06:00:00,0,100,62.9,0,169,3,0,62.9
946,2016-12-30 06:15:00,0,100,62.8,0,163,2,0,62.8
947,2016-12-30 06:30:00,0,100,62.7,0,93,2,0,62.7
948,2016-12-30 06:45:00,0,100,62.7,0,69,1,0,62.7
949,2016-12-30 07:00:00,2,100,62.7,0,128,5,0,62.7
950,2016-12-30 07:15:00,7,100,63.4,0,117,2,0,63.4
951,2016-12-30 07:30:00,11,100,63.2,0,125,2,0,63.2
952,2016-12-30 07:45:00,4,100,63.3,0,173,4,0,63.3
953,2016-12-30 08:00:00,3,100,63.5,0,141,4,0,63.5
954,2016-12-30 08:15:00,5,100,63.2,0,124,3,0,63.2
955,2016-12-30 08:30:00,12,100,62.7,0,112,3,0,62.7
956,2016-12-30 08:45:00,27,100,62.8,0,103,3,0,62.8
957,2016-12-30 09:00:00,47,100,63.2,0,107,3,0,63.2
958,2016-12-30 09:15:00,72,100,63,0,93,2,0,63
959,2016-12-30 09:30:00,68,100,62.9,0,151,3,0,62.9
960,2016-12-30 09:45:00,56,100,63,0,151,5,1,63
961,2016-12-30 10:00:00,69,100,63.5,0,142,5,1,63.5
962,2016-12-30 10:15:00,93,100,63.7,0,138,6,0,63.7
963,2016-12-30 10:30:00,133,100,63.2,0,108,2,0,63.2
964,2016-12-30 10:45:00,114,100,62.2,0,110,2,0,62.2
965,2016-12-30 11:00:00,114,100,62.4,0,190,1,0,62.4
966,2016-12-30 11:15:00,126,100,62.9,0,111,2,0,62.9
967,2016-12-30 11:30:00,136,100,63.6,0,97,4,0,63.6
968,2016-12-30 11:45:00,154,100,63.7,0,96,2,0,63.7
969,2016-12-30 12:00:00,161,100,64.2,0,139,3,0,64.2
970,2016-12-30 12:15:00,202,100,64.1,0,81,2,0,64.1
971,2016-12-30 12:30:00,228,100,63.1,0,124,0,0,63.1
972,2016-12-30 12:45:00,241,100,63.2,0,105,0,0,63.2
973,2016-12-30 13:00:00,262,100,63.7,0,107,3,0,63.7
974,2016-12-30 13:15:00,210,100,64.1,0,93,3,0,64.1
975,2016-12-30 13:30:00,194,100,63.9,0,105,1,0,63.9
976,2016-12-30 13:45:00,204,100,63.5,0,110,3,0,63.5
977,2016-12-30 14:00:00,188,100,63.5,0,127,3,0,63.5
978,2016-12-30 14:15:00,108,100,63.9,0,88,2,0,63.9
979,2016-12-30 14:30:00,143,100,64.4,0,83,1,0,64.4
980,2016-12-30 14:45:00,166,100,64.7,0,118,2,0,64.7
981,2016-12-30 15:00:00,107,100,64.7,0,97,4,0,64.7
982,2016-12-30 15:15:00,95,100,64.9,0,86,3,0,64.9
983,2016-12-30 15:30:00,74,100,65.1,0,148,2,0,65.1
984,2016-12-30 15:45:00,70,100,65.1,0,127,3,0,65.1
985,2016-12-30 16:00:00,50,100,65.2,0,166,4,0,65.2
986,2016-12-30 16:15:00,39,100,65.1,0,134,2,0,65.1
987,2016-12-30 16:30:00,29,100,65,0,111,2,0,65
988,2016-12-30 16:45:00,21,100,65,0,108,3,0,65
989,2016-12-30 17:00:00,28,100,64.9,0,136,2,0,64.9
990,2016-12-30 17:15:00,27,100,64.8,0,136,2,0,64.8
991,2016-12-30 17:30:00,38,100,64.8,0,169,1,0,64.8
992,2016-12-30 17:45:00,35,100,64.3,0,124,1,0,64.3
993,2016-12-30 18:00:00,18,100,63.9,0,156,2,0,63.9
994,2016-12-30 18:15:00,15,100,63.5,0,138,2,0,63.5
995,2016-12-30 18:30:00,10,100,63.1,0,227,1,0,63.1
996,2016-12-30 18:45:00,4,100,62.3,0,213,1,0,62.3
997,2016-12-30 19:00:00,0,100,62.4,0,158,3,0,62.4
998,2016-12-30 19:15:00,0,100,62.8,0,77,3,0,62.8
999,2016-12-30 19:30:00,0,100,63,0,203,2,0,63
1000,2016-12-30 19:45:00,0,100,62.9,0,206,2,0,62.9
1001,2016-12-30 20:00:00,0,100,63.4,0,127,2,0,63.4
1002,2016-12-30 20:15:00,0,100,63.3,0,88,4,0,63.3
1003,2016-12-30 20:30:00,0,100,63.3,0,87,3,0,63.3
1004,2016-12-30 20:45:00,0,100,63.3,0,114,2,0,63.3
1005,2016-12-30 21:00:00,0,100,63.4,0,125,1,0,63.4
1006,2016-12-30 21:15:00,0,100,63.4,0,98,1,0,63.4
1007,2016-12-30 21:30:00,0,100,63.6,0,111,4,0,63.6
1008,2016-12-30 21:45:00,0,100,63.9,0,107,1,0,63.9
1009,2016-12-30 22:00:00,0,100,64.2,0,90,1,0,64.2
1010,2016-12-30 22:15:00,0,100,64.4,0,83,1,0,64.4
1011,2016-12-30 22:30:00,0,100,64.3,0,108,3,0,64.3
1012,2016-12-30 22:45:00,0,100,64.4,0,97,2,0,64.4
1013,2016-12-30 23:00:00,0,100,64.5,0,84,2,0,64.5
1014,2016-12-30 23:15:00,0,100,64.6,0,100,2,0,64.6
1015,2016-12-30 23:30:00,0,100,64.6,0,79,2,0,64.6
1016,2016-12-30 23:45:00,0,100,64.6,0,87,3,0,64.6
1017,2016-12-31 00:00:00,0,100,64.6,0,104,0,0,64.6
1018,2016-12-31 00:15:00,0,100,64.7,0,84,2,0,64.7
1019,2016-12-31 00:30:00,0,100,64.8,0,108,0,0,64.8
1020,2016-12-31 00:45:00,0,100,64.9,0,144,0,0,64.9
1021,2016-12-31 01:00:00,0,100,65.2,0,83,3,0,65.2
1022,2016-12-31 01:15:00,0,100,65.6,0,86,2,0,65.6
1023,2016-12-31 01:30:00,0,100,65.8,0,138,0,0,65.8
1024,2016-12-31 01:45:00,0,100,65.9,0,117,0,0,65.9
1025,2016-12-31 02:00:00,0,100,66,0,117,0,0,66
1026,2016-12-31 02:15:00,0,100,66.1,0,107,2,0,66.1
1027,2016-12-31 02:30:00,0,100,66.3,0,88,2,0,66.3
1028,2016-12-31 02:45:00,0,100,66.3,0,145,0,0,66.3
1029,2016-12-31 03:00:00,0,100,66.4,0,136,0,0,66.4
1030,2016-12-31 03:15:00,0,100,66.4,0,112,1,0,66.4
1031,2016-12-31 03:30:00,0,100,66.3,0,148,3,0,66.3
1032,2016-12-31 03:45:00,0,100,66.3,0,156,1,0,66.3
1033,2016-12-31 04:00:00,0,100,66.2,0,108,2,0,66.2
1034,2016-12-31 04:15:00,0,100,66.2,0,141,1,0,66.2
1035,2016-12-31 04:30:00,0,100,66.2,0,149,2,0,66.2
1036,2016-12-31 04:45:00,0,100,66.2,0,142,2,0,66.2
1037,2016-12-31 05:00:00,0,100,66.1,0,105,1,0,66.1
1038,2016-12-31 05:15:00,0,100,65.3,0,241,1,0,65.3
1039,2016-12-31 05:30:00,0,100,65.4,0,180,1,0,65.4
1040,2016-12-31 05:45:00,0,100,65.7,0,196,3,0,65.7
1041,2016-12-31 06:00:00,1,100,65.8,0,144,1,0,65.8
1042,2016-12-31 06:15:00,15,100,65.8,0,169,0,0,65.8
1043,2016-12-31 06:30:00,68,100,66,0,127,1,0,66
1044,2016-12-31 06:45:00,94,100,66.3,0,148,1,0,66.3
1045,2016-12-31 07:00:00,60,100,66.5,0,80,1,0,66.5
1046,2016-12-31 07:15:00,53,100,66.9,0,80,0,0,66.9
1047,2016-12-31 07:30:00,35,100,66.9,0,128,1,0,66.9
1048,2016-12-31 07:45:00,26,100,66.5,0,101,0,0,66.5
1049,2016-12-31 08:00:00,36,100,66.4,0,177,0,0,66.4
1050,2016-12-31 08:15:00,51,100,66.5,0,180,0,0,66.5
1051,2016-12-31 08:30:00,85,100,66.9,0,165,0,0,66.9
1052,2016-12-31 08:45:00,156,100,67.3,0,139,0,0,67.3
1053,2016-12-31 09:00:00,349,100,68,0,118,2,0,68
1054,2016-12-31 09:15:00,437,100,69.2,0,94,2,0,69.2
1055,2016-12-31 09:30:00,595,100,70.2,0,108,1,0,70.2
1056,2016-12-31 09:45:00,652,100,71.4,0,121,2,0,71.4
1057,2016-12-31 10:00:00,704,99.5,72.7,0,194,0,0,72.5
1058,2016-12-31 10:15:00,829,93.3,73.2,0,96,4,0,71.1
1059,2016-12-31 10:30:00,961,87.3,74.4,0,179,3,0,70.4
1060,2016-12-31 10:45:00,717,85.3,74.6,0,96,3,0,69.9
1061,2016-12-31 11:00:00,587,82.9,75.7,0,173,4,0,70.2
1062,2016-12-31 11:15:00,801,82.4,75.9,0,131,4,0,70.2
1063,2016-12-31 11:30:00,913,80.2,76.1,0,194,3,0,69.7
1064,2016-12-31 11:45:00,973,77.3,77.3,0,173,2,0,69.8
1065,2016-12-31 12:00:00,716,79.9,77.1,0,46,2,0,70.5
1066,2016-12-31 12:15:00,667,80.7,76.1,0,155,2,0,69.8
1067,2016-12-31 12:30:00,677,80.4,76,0,122,0,0,69.6
1068,2016-12-31 12:45:00,673,80.8,76.1,0,105,2,0,69.9
1069,2016-12-31 13:00:00,695,79.4,76.3,0,124,1,0,69.6
1070,2016-12-31 13:15:00,681,81.6,75.2,0,165,2,0,69.3
1071,2016-12-31 13:30:00,703,80.7,75.8,0,206,1,0,69.5
1072,2016-12-31 13:45:00,801,79.8,75.6,0,159,1,0,69
1073,2016-12-31 14:00:00,585,81.6,74.9,0,187,2,0,69
1074,2016-12-31 14:15:00,489,83.7,73.6,0,127,3,0,68.4
1075,2016-12-31 14:30:00,645,83.8,73.4,0,163,4,0,68.2
1076,2016-12-31 14:45:00,517,83.3,73.6,0,156,2,0,68.3
1077,2016-12-31 15:00:00,543,84.7,72.3,0,158,4,0,67.5
1078,2016-12-31 15:15:00,435,85.9,72,0,155,3,0,67.6
1079,2016-12-31 15:30:00,356,87.1,71.1,0,184,3,0,67.1
1080,2016-12-31 15:45:00,326,86.4,71,0,177,4,0,66.7
1081,2016-12-31 16:00:00,286,86.9,70.4,0,279,3,0,66.3
1082,2016-12-31 16:15:00,233,87.9,69.4,0,186,4,0,65.7
1083,2016-12-31 16:30:00,241,89.1,68.8,0,142,3,0,65.4
1084,2016-12-31 16:45:00,154,90.8,68.4,0,172,3,0,65.6
1085,2016-12-31 17:00:00,193,91.2,67.8,0,114,3,0,65.1
1086,2016-12-31 17:15:00,166,90.9,67.9,0,108,2,0,65.1
1087,2016-12-31 17:30:00,134,91.2,67.4,0,160,2,0,64.7
1088,2016-12-31 17:45:00,100,91.9,67,0,208,3,0,64.5
1089,2016-12-31 18:00:00,39,94.1,66.1,0,156,3,0,64.3
1090,2016-12-31 18:15:00,42,95.3,65.5,0,228,3,0,64.1
1091,2016-12-31 18:30:00,27,96,64.9,0,104,4,0,63.7
1092,2016-12-31 18:45:00,10,96.6,64.5,0,194,2,0,63.5
1093,2016-12-31 19:00:00,1,97.1,64.3,0,138,3,0,63.4
1094,2016-12-31 19:15:00,0,97.1,64.1,0,104,2,0,63.2
1095,2016-12-31 19:30:00,0,97.6,64,0,100,5,0,63.3
1096,2016-12-31 19:45:00,0,97.6,63.9,0,100,3,0,63.2
1097,2016-12-31 20:00:00,0,98.1,63.5,0,160,2,0,62.9
1098,2016-12-31 20:15:00,0,98.7,63.6,0,138,4,0,63.2
1099,2016-12-31 20:30:00,0,98.6,63.4,0,183,2,0,63
1100,2016-12-31 20:45:00,0,98.8,63.1,0,125,3,0,62.7
1101,2016-12-31 21:00:00,0,98.7,63.1,0,117,3,0,62.7
1102,2016-12-31 21:15:00,0,98.6,63.2,0,110,4,0,62.8
1103,2016-12-31 21:30:00,0,99.1,63.4,0,124,5,1,63.1
1104,2016-12-31 21:45:00,0,98.4,63.1,0,67,6,1,62.6
1105,2016-12-31 22:00:00,0,98.1,62.8,0,88,5,1,62.2
1106,2016-12-31 22:15:00,0,98.7,62.9,0,73,7,1,62.5
1107,2016-12-31 22:30:00,0,99,63.2,0,86,5,1,62.9
1108,2016-12-31 22:45:00,0,99.2,63.3,0,96,6,1,63.1
1109,2016-12-31 23:00:00,0,99.5,63.2,0,79,9,2,63.1
1110,2016-12-31 23:15:00,0,99.5,63.3,0,79,7,2,63.2
1111,2016-12-31 23:30:00,0,99.5,63.5,0,74,7,2,63.4
1112,2016-12-31 23:45:00,0,99.2,63.3,0,88,6,1,63.1
1113,2017-01-01 00:00:00,0,98.4,63.5,0,67,5,1,63
1114,2017-01-01 00:15:00,0,97.7,63.5,0,104,11,1,62.8
1115,2017-01-01 00:30:00,0,97.1,63.6,0,90,10,2,62.7
1116,2017-01-01 00:45:00,0,96.8,63.6,0,86,6,1,62.6
1117,2017-01-01 01:00:00,0,96.8,63.6,0,88,8,2,62.6
1118,2017-01-01 01:15:00,0,96.5,63.5,0,74,8,1,62.5
1119,2017-01-01 01:30:00,0,97.1,63.4,0,87,4,1,62.5
1120,2017-01-01 01:45:00,0,97.1,63.4,0,107,7,1,62.5
1121,2017-01-01 02:00:00,0,97.1,63.3,0,96,5,1,62.4
1122,2017-01-01 02:15:00,0,97.1,63.3,0,74,5,1,62.4
1123,2017-01-01 02:30:00,0,97.1,63.3,0,96,8,1,62.4
1124,2017-01-01 02:45:00,0,97.1,63.3,0,86,7,1,62.4
1125,2017-01-01 03:00:00,0,97.1,63.3,0,77,5,1,62.4
1126,2017-01-01 03:15:00,0,97.1,63.4,0,66,5,1,62.5
1127,2017-01-01 03:30:00,0,97.3,63.3,0,96,4,0,62.5
1128,2017-01-01 03:45:00,0,97.9,63.4,0,79,5,1,62.8
1129,2017-01-01 04:00:00,0,98.2,63.7,0,90,4,0,63.2
1130,2017-01-01 04:15:00,0,98.2,63.8,0,84,4,1,63.3
1131,2017-01-01 04:30:00,0,98.4,63.8,0,74,6,1,63.3
1132,2017-01-01 04:45:00,0,98.7,63.8,0,69,9,2,63.4
1133,2017-01-01 05:00:00,0,98.8,63.6,0,76,7,1,63.2
1134,2017-01-01 05:15:00,0,98.7,63.5,0,80,6,1,63.1
1135,2017-01-01 05:30:00,0,99,63.5,0,76,4,1,63.2
1136,2017-01-01 05:45:00,0,99.4,63.5,0,98,5,1,63.3
1137,2017-01-01 06:00:00,1,99.5,63.9,0,86,8,1,63.8
1138,2017-01-01 06:15:00,25,99.5,64,0,151,6,1,63.9
1139,2017-01-01 06:30:00,63,99.5,64.3,0,66,7,1,64.2
1140,2017-01-01 06:45:00,60,99.5,64.6,0,67,7,1,64.5
1141,2017-01-01 07:00:00,91,99.5,64.8,0,74,4,0,64.7
1142,2017-01-01 07:15:00,103,99.5,65,0,67,9,1,64.9
1143,2017-01-01 07:30:00,95,99.1,65.2,0,80,5,0,64.9
1144,2017-01-01 07:45:00,158,98.2,65.2,0,79,5,1,64.7
1145,2017-01-01 08:00:00,186,97.5,65.7,0,77,4,0,64.9
1146,2017-01-01 08:15:00,261,97,67.2,0,117,4,0,66.3
1147,2017-01-01 08:30:00,210,95.6,67.2,0,104,8,0,65.9
1148,2017-01-01 08:45:00,293,94.7,67.4,0,87,3,0,65.8
1149,2017-01-01 09:00:00,298,92.8,68.4,0,165,1,0,66.2
1150,2017-01-01 09:15:00,432,89.2,69.1,0,103,3,0,65.8
1151,2017-01-01 09:30:00,491,86.7,70.3,0,76,2,0,66.2
1152,2017-01-01 09:45:00,489,87.3,69.9,0,88,3,0,66
1153,2017-01-01 10:00:00,615,84.9,71.1,0,76,2,0,66.4
1154,2017-01-01 10:15:00,647,83,71.9,0,64,2,0,66.5
1155,2017-01-01 10:30:00,673,83.1,72.7,0,67,3,0,67.3
1156,2017-01-01 10:45:00,645,83.1,72.1,0,98,5,0,66.7
1157,2017-01-01 11:00:00,439,84.3,71.4,0,98,4,0,66.5
1158,2017-01-01 11:15:00,623,88.6,69.4,0,76,4,1,65.9
1159,2017-01-01 11:30:00,998,84.8,72.3,0,158,3,0,67.5
1160,2017-01-01 11:45:00,802,81.8,73.9,0,131,3,0,68.1
1161,2017-01-01 12:00:00,856,79,74.6,0,90,2,0,67.8
1162,2017-01-01 12:15:00,611,81.7,72.9,0,60,4,0,67
1163,2017-01-01 12:30:00,858,76.9,74.2,0,90,3,0,66.6
1164,2017-01-01 12:45:00,915,74.6,75.8,0,96,1,0,67.3
1165,2017-01-01 13:00:00,883,73.7,75.9,0,165,2,0,67.1
1166,2017-01-01 13:15:00,587,77.8,75.4,0,169,2,0,68.1
1167,2017-01-01 13:30:00,469,86.8,72.1,0,283,1,0,68
1168,2017-01-01 13:45:00,479,83.2,73.8,0,280,1,0,68.4
